variant.id;id;sku;title;price;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46512701079847;gid://shopify/ProductVariant/46512701079847;BR04858T;Default Title;1700.0;gid://shopify/Product/8613206589735;Brinco Especial De Ouro Amarelo 18K E Esmeralda;5;1;0;BR04858T
gid://shopify/ProductVariant/46512701243687;gid://shopify/ProductVariant/46512701243687;CL01124;G;10200.0;gid://shopify/Product/8613206688039;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5;1;1;CL01124
gid://shopify/ProductVariant/46512701341991;gid://shopify/ProductVariant/46512701341991;CL01125;G;10200.0;gid://shopify/Product/8613206786343;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;1;CL01125
gid://shopify/ProductVariant/46512701374759;gid://shopify/ProductVariant/46512701374759;CL01131;M;9900.0;gid://shopify/Product/8613206819111;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - M;5;1;0;CL01131
gid://shopify/ProductVariant/46512701407527;gid://shopify/ProductVariant/46512701407527;CL01132;M;9900.0;gid://shopify/Product/8613206851879;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;5;1;0;CL01132
gid://shopify/ProductVariant/46512701440295;gid://shopify/ProductVariant/46512701440295;CL04200;G;13300.0;gid://shopify/Product/8613206917415;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5;1;0;CL04200
gid://shopify/ProductVariant/46512701505831;gid://shopify/ProductVariant/46512701505831;CL04201;G;13300.0;gid://shopify/Product/8613206950183;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;0;CL04201
gid://shopify/ProductVariant/46512701571367;gid://shopify/ProductVariant/46512701571367;CL04202;M;10100.0;gid://shopify/Product/8613207015719;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;5;1;0;CL04202
gid://shopify/ProductVariant/46512701866279;gid://shopify/ProductVariant/46512701866279;AN03326-10;10;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512701899047;gid://shopify/ProductVariant/46512701899047;AN03326-11;11;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512701931815;gid://shopify/ProductVariant/46512701931815;AN03326-12;12;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512701997351;gid://shopify/ProductVariant/46512701997351;AN03326-14;14;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702030119;gid://shopify/ProductVariant/46512702030119;AN03326-15;15;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702062887;gid://shopify/ProductVariant/46512702062887;AN03326-16;16;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702095655;gid://shopify/ProductVariant/46512702095655;AN03326-17;17;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702128423;gid://shopify/ProductVariant/46512702128423;AN03326-18;18;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702161191;gid://shopify/ProductVariant/46512702161191;AN03326-19;19;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702193959;gid://shopify/ProductVariant/46512702193959;AN03326-20;20;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702226727;gid://shopify/ProductVariant/46512702226727;AN03326-21;21;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702259495;gid://shopify/ProductVariant/46512702259495;AN03326-22;22;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702292263;gid://shopify/ProductVariant/46512702292263;AN02937-10;10;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702325031;gid://shopify/ProductVariant/46512702325031;AN02937-11;11;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702357799;gid://shopify/ProductVariant/46512702357799;AN02937-12;12;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702390567;gid://shopify/ProductVariant/46512702390567;AN02937-13;13;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702423335;gid://shopify/ProductVariant/46512702423335;AN02937-14;14;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702456103;gid://shopify/ProductVariant/46512702456103;AN02937-15;15;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702521639;gid://shopify/ProductVariant/46512702521639;AN02937-17;17;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702554407;gid://shopify/ProductVariant/46512702554407;AN02937-18;18;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702587175;gid://shopify/ProductVariant/46512702587175;AN02937-19;19;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702619943;gid://shopify/ProductVariant/46512702619943;AN02937-20;20;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702652711;gid://shopify/ProductVariant/46512702652711;AN02937-21;21;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702685479;gid://shopify/ProductVariant/46512702685479;AN02937-22;22;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702882087;gid://shopify/ProductVariant/46512702882087;CO01285;Default Title;1450.0;gid://shopify/Product/8613207343399;Corrente Pop De Prata Com Ouro Rosa;5;1;0;CO01285
gid://shopify/ProductVariant/46512703176999;gid://shopify/ProductVariant/46512703176999;BR05759T;G;3000.0;gid://shopify/Product/8613207441703;Piercing Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;0;BR05759T
gid://shopify/ProductVariant/46512703275303;gid://shopify/ProductVariant/46512703275303;CL04651;Default Title;7000.0;gid://shopify/Product/8613207540007;Colar Especial De Ouro Amarelo 18K E Esmeralda;0;1;0;CL04651
gid://shopify/ProductVariant/46529045856551;gid://shopify/ProductVariant/46529045856551;;PP;6700.0;gid://shopify/Product/8578445705511;Colar Leopardo De Prata Com Ouro Amarelo;33;4;5;
gid://shopify/ProductVariant/46549908422951;gid://shopify/ProductVariant/46549908422951;PU01860T;G;1590.0;gid://shopify/Product/8577931280679;Pulseira JV MAN II De Prata Com Ouro Branco;34;4;2;PU01860T
gid://shopify/ProductVariant/46550040117543;gid://shopify/ProductVariant/46550040117543;PU01905T;M;1590.0;gid://shopify/Product/8577942192423;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;22;4;1;PU01905T
gid://shopify/ProductVariant/46550178922791;gid://shopify/ProductVariant/46550178922791;PU01907T;GG;1590.0;gid://shopify/Product/8577942192423;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;22;4;1;PU01907T
gid://shopify/ProductVariant/46550402236711;gid://shopify/ProductVariant/46550402236711;PU01856T;M;1590.0;gid://shopify/Product/8577930985767;Pulseira JV MAN II De Prata Com Ródio Negro;30;4;2;PU01856T
gid://shopify/ProductVariant/46551161045287;gid://shopify/ProductVariant/46551161045287;PU01910T;G;5900.0;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;20;4;1;PU01910T
gid://shopify/ProductVariant/46551306993959;gid://shopify/ProductVariant/46551306993959;PU01908T;P;6500.0;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;20;4;1;PU01908T
gid://shopify/ProductVariant/46551335305511;gid://shopify/ProductVariant/46551335305511;PU01854T;G;6500.0;gid://shopify/Product/8577924268327;Pulseira JV MAN II De Prata Com Ródio Negro E Diamante Negro;11;2;2;PU01854T
gid://shopify/ProductVariant/46551569531175;gid://shopify/ProductVariant/46551569531175;PU01911T;GG;5900.0;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;20;4;1;PU01911T
gid://shopify/ProductVariant/46562873049383;gid://shopify/ProductVariant/46562873049383;CL03751;P;22000.0;gid://shopify/Product/8573654860071;Colar Love NY De Ouro Branco 18K E Diamante;5;3;2;CL03751
gid://shopify/ProductVariant/46562873082151;gid://shopify/ProductVariant/46562873082151;CL03785;G;22000.0;gid://shopify/Product/8573654860071;Colar Love NY De Ouro Branco 18K E Diamante;5;3;2;CL03785
gid://shopify/ProductVariant/46562932261159;gid://shopify/ProductVariant/46562932261159;CL03714;M;16000.0;gid://shopify/Product/8608792969511;Colar Love Ny De Ouro Amarelo 18K E Diamante - P;5;3;2;CL03714
gid://shopify/ProductVariant/46562932293927;gid://shopify/ProductVariant/46562932293927;CL03783;G;16000.0;gid://shopify/Product/8608792969511;Colar Love Ny De Ouro Amarelo 18K E Diamante - P;5;3;2;CL03783
gid://shopify/ProductVariant/46563061137703;gid://shopify/ProductVariant/46563061137703;PU01660T;P;4850.0;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante;5;3;2;PU01660T
gid://shopify/ProductVariant/46563061203239;gid://shopify/ProductVariant/46563061203239;PU01662T;G;4850.0;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante;5;3;2;PU01662T
gid://shopify/ProductVariant/46563104227623;gid://shopify/ProductVariant/46563104227623;PU01656T;G;4400.0;gid://shopify/Product/8577723334951;Pulseira Orquidea De Prata Com Ródio Negro E Diamante;5;2;2;PU01656T
gid://shopify/ProductVariant/46563132866855;gid://shopify/ProductVariant/46563132866855;PU02015T;M;2800.0;gid://shopify/Product/8578005369127;Pulseira Rock Chain De Prata Com Ouro Amarelo;6;3;5;PU02015T
gid://shopify/ProductVariant/46563132899623;gid://shopify/ProductVariant/46563132899623;PU02016T;G;2800.0;gid://shopify/Product/8578005369127;Pulseira Rock Chain De Prata Com Ouro Amarelo;6;3;5;PU02016T
gid://shopify/ProductVariant/46563155837223;gid://shopify/ProductVariant/46563155837223;PU02008T;M;5400.0;gid://shopify/Product/8578006384935;Pulseira Rock Chain De Prata Com Ouro Amarelo;7;3;4;PU02008T
gid://shopify/ProductVariant/46563155869991;gid://shopify/ProductVariant/46563155869991;PU02009T;G;5700.0;gid://shopify/Product/8578006384935;Pulseira Rock Chain De Prata Com Ouro Amarelo;7;3;4;PU02009T
gid://shopify/ProductVariant/46579526435111;gid://shopify/ProductVariant/46579526435111;AN03267-10;10;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526467879;gid://shopify/ProductVariant/46579526467879;AN03267-11;11;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526500647;gid://shopify/ProductVariant/46579526500647;AN03267-12;12;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526533415;gid://shopify/ProductVariant/46579526533415;AN03267-13;13;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526566183;gid://shopify/ProductVariant/46579526566183;AN03267-14;14;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526598951;gid://shopify/ProductVariant/46579526598951;AN03267-15;15;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526631719;gid://shopify/ProductVariant/46579526631719;AN03267-16;16;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526697255;gid://shopify/ProductVariant/46579526697255;AN03267-18;18;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526730023;gid://shopify/ProductVariant/46579526730023;AN03267-19;19;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526762791;gid://shopify/ProductVariant/46579526762791;AN03267-20;20;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526795559;gid://shopify/ProductVariant/46579526795559;AN03267-21;21;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579526828327;gid://shopify/ProductVariant/46579526828327;AN03267-22;22;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage De Ouro Branco 18K, com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579527352615;gid://shopify/ProductVariant/46579527352615;AN03315-10;10;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527385383;gid://shopify/ProductVariant/46579527385383;AN03315-11;11;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527418151;gid://shopify/ProductVariant/46579527418151;AN03315-12;12;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527450919;gid://shopify/ProductVariant/46579527450919;AN03315-13;13;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527483687;gid://shopify/ProductVariant/46579527483687;AN03315-14;14;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527516455;gid://shopify/ProductVariant/46579527516455;AN03315-15;15;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527549223;gid://shopify/ProductVariant/46579527549223;AN03315-16;16;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527581991;gid://shopify/ProductVariant/46579527581991;AN03315-17;17;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527614759;gid://shopify/ProductVariant/46579527614759;AN03315-18;18;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527647527;gid://shopify/ProductVariant/46579527647527;AN03315-19;19;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527713063;gid://shopify/ProductVariant/46579527713063;AN03315-20;20;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527745831;gid://shopify/ProductVariant/46579527745831;AN03315-21;21;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579527778599;gid://shopify/ProductVariant/46579527778599;AN03315-22;22;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579528401191;gid://shopify/ProductVariant/46579528401191;AN03604-10;10;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528433959;gid://shopify/ProductVariant/46579528433959;AN03604-11;11;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528466727;gid://shopify/ProductVariant/46579528466727;AN03604-12;12;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528499495;gid://shopify/ProductVariant/46579528499495;AN03604-13;13;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528532263;gid://shopify/ProductVariant/46579528532263;AN03604-14;14;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528565031;gid://shopify/ProductVariant/46579528565031;AN03604-15;15;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528597799;gid://shopify/ProductVariant/46579528597799;AN03604-16;16;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528663335;gid://shopify/ProductVariant/46579528663335;AN03604-18;18;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528696103;gid://shopify/ProductVariant/46579528696103;AN03604-19;19;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528728871;gid://shopify/ProductVariant/46579528728871;AN03604-20;20;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528761639;gid://shopify/ProductVariant/46579528761639;AN03604-21;21;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579528794407;gid://shopify/ProductVariant/46579528794407;AN03604-22;22;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage De Ouro Amarelo 18K, com Esmeralda E Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579530891559;gid://shopify/ProductVariant/46579530891559;AN03605-10;10;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579530924327;gid://shopify/ProductVariant/46579530924327;AN03605-11;11;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579530957095;gid://shopify/ProductVariant/46579530957095;AN03605-12;12;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579530989863;gid://shopify/ProductVariant/46579530989863;AN03605-13;13;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579531022631;gid://shopify/ProductVariant/46579531022631;AN03605-14;14;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579531055399;gid://shopify/ProductVariant/46579531055399;AN03605-15;15;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579531088167;gid://shopify/ProductVariant/46579531088167;AN03605-16;16;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579531120935;gid://shopify/ProductVariant/46579531120935;AN03605-17;17;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579531186471;gid://shopify/ProductVariant/46579531186471;AN03605-19;19;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579531219239;gid://shopify/ProductVariant/46579531219239;AN03605-20;20;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579531252007;gid://shopify/ProductVariant/46579531252007;AN03605-21;21;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579531284775;gid://shopify/ProductVariant/46579531284775;AN03605-22;22;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;1;13;3;AN03605
gid://shopify/ProductVariant/46579532398887;gid://shopify/ProductVariant/46579532398887;BR06593T;Default Title;42500.0;gid://shopify/Product/8630833545511;Brinco Power Fringe New Vintage De Ouro Amarelo 18K, com Diamantes;5;1;5;BR06593T
gid://shopify/ProductVariant/46579533185319;gid://shopify/ProductVariant/46579533185319;BR06595T;Default Title;46000.0;gid://shopify/Product/8630834004263;Brinco New Vintage Fringe De Ouro Amarelo E Branco 18K, com Rodonitas, Safiras E Diamantes;0;1;5;BR06595T
gid://shopify/ProductVariant/46579534528807;gid://shopify/ProductVariant/46579534528807;BR06621T;Default Title;25000.0;gid://shopify/Product/8630834725159;Brinco New Vintage Diamond De Ouro Branco 18K, com Diamantes;5;1;4;BR06621T
gid://shopify/ProductVariant/46579535708455;gid://shopify/ProductVariant/46579535708455;BR06623T;Default Title;42500.0;gid://shopify/Product/8630835249447;Brinco Power Fringe New Vintage De Ouro Branco 18K, com Diamantes;5;1;5;BR06623T
gid://shopify/ProductVariant/46579539312935;gid://shopify/ProductVariant/46579539312935;BR06632T;Default Title;25000.0;gid://shopify/Product/8630836789543;Brinco New Vintage Diamond De Ouro Amarelo 18K, com Diamantes;5;1;5;BR06632T
gid://shopify/ProductVariant/46579540656423;gid://shopify/ProductVariant/46579540656423;BR06634T;Default Title;38000.0;gid://shopify/Product/8630837248295;Brinco New Vintage Fringe De Ouro Branco 18K, com Safiras E Diamantes;0;1;4;BR06634T
gid://shopify/ProductVariant/46579541508391;gid://shopify/ProductVariant/46579541508391;BR06635T;Default Title;32000.0;gid://shopify/Product/8630837477671;Brinco New Vintage Power De Ouro Branco 18K E Diamantes.;5;1;4;BR06635T
gid://shopify/ProductVariant/46579543834919;gid://shopify/ProductVariant/46579543834919;CL04669;Default Title;39000.0;gid://shopify/Product/8630838460711;Colar New Vintage De Ouro Amarelo 18K, com Rodonita E Diamantes;0;1;4;CL04669
gid://shopify/ProductVariant/46579544850727;gid://shopify/ProductVariant/46579544850727;PU02096T;Default Title;39000.0;gid://shopify/Product/8630838755623;Pulseira New Vintage De Ouro Amarelo 18K, com Rodonita e Diamantes;0;1;3;PU02096T
gid://shopify/ProductVariant/46579545112871;gid://shopify/ProductVariant/46579545112871;PU02097T;M;34000.0;gid://shopify/Product/8630839017767;Pulseira New Vintage Fringe De Ouro Amarelo 18K, com Diamantes;16;3;4;PU02097T
gid://shopify/ProductVariant/46651950104871;gid://shopify/ProductVariant/46651950104871;;Default Title;5500.0;gid://shopify/Product/8653629653287;Colar First Diamond De Ouro 18K E Diamante;0;1;0;
gid://shopify/ProductVariant/46775448305959;gid://shopify/ProductVariant/46775448305959;teste;Default Title;0.1;gid://shopify/Product/8714357047591;Testando o fluxo shopify;0;1;2;teste
gid://shopify/ProductVariant/46804975059239;gid://shopify/ProductVariant/46804975059239;33869986-3670-408f-9ec6-500f1d5989f3;Corrente Pop De Prata Com Ouro Amarelo + U Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;33869986
gid://shopify/ProductVariant/46804975092007;gid://shopify/ProductVariant/46804975092007;603e3747-abfe-433a-b815-372ebed0a8d7;Corrente Pop De Prata Com Ouro Amarelo + Y Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;603e3747
gid://shopify/ProductVariant/46804975190311;gid://shopify/ProductVariant/46804975190311;09b1fdb8-0391-4f9e-8e73-f06ed4b57d96;Corrente Pop De Prata Com Ouro Amarelo + A Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;09b1fdb8
gid://shopify/ProductVariant/46804975223079;gid://shopify/ProductVariant/46804975223079;c9ef75d8-b583-41f2-b198-d6dd81180e25;Corrente Pop De Prata Com Ouro Amarelo + E Pingente Pop De Prata Com Ouro Amarelo - G;1900.0;gid://shopify/Product/8724351320359;Corrente + Letra;138;26;2;c9ef75d8
