id;title;key;value;__parentId
gid://shopify/Metafield/30885822628135;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577776320807
gid://shopify/Product/8577776386343;Brinco Rock&Hot De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885824200999;;genero;"[""Feminino""]";gid://shopify/Product/8577776386343
gid://shopify/Metafield/30885824233767;;metal;Prata;gid://shopify/Product/8577776386343
gid://shopify/Metafield/30885824266535;;cobertura;Ouro Amarelo;gid://shopify/Product/8577776386343
gid://shopify/Metafield/30885824299303;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577776386343
gid://shopify/Product/8577776419111;Brinco Rock&Hot De Prata Com Ouro Amarelo - GG;;;
gid://shopify/Metafield/30885826265383;;genero;"[""Feminino""]";gid://shopify/Product/8577776419111
gid://shopify/Metafield/30885826298151;;metal;Prata;gid://shopify/Product/8577776419111
gid://shopify/Metafield/30885826330919;;cobertura;Ouro Amarelo;gid://shopify/Product/8577776419111
gid://shopify/Metafield/30885826363687;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577776419111
gid://shopify/Product/8577776550183;Colar Rock&Hot De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885827019047;;genero;"[""Feminino""]";gid://shopify/Product/8577776550183
gid://shopify/Metafield/30885827051815;;metal;Prata;gid://shopify/Product/8577776550183
gid://shopify/Metafield/30885827084583;;cobertura;Ouro Amarelo;gid://shopify/Product/8577776550183
gid://shopify/Metafield/30885827117351;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577776550183
gid://shopify/Product/8577776582951;Pulseira Rock&Hot De Prata Com Ouro Amarelo - M;;;
gid://shopify/Metafield/30885827871015;;genero;"[""Feminino""]";gid://shopify/Product/8577776582951
gid://shopify/Metafield/30885827903783;;metal;Prata;gid://shopify/Product/8577776582951
gid://shopify/Metafield/30885827969319;;cobertura;Ouro Amarelo;gid://shopify/Product/8577776582951
gid://shopify/Metafield/30885828002087;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577776582951
gid://shopify/Product/8577777893671;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Rubi - M;;;
gid://shopify/Metafield/30885831803175;;genero;"[""Feminino""]";gid://shopify/Product/8577777893671
gid://shopify/Metafield/30885831835943;;metal;Ouro Amarelo;gid://shopify/Product/8577777893671
gid://shopify/Metafield/30885831868711;;cobertura;Ródio Negro;gid://shopify/Product/8577777893671
gid://shopify/Metafield/30885831901479;;pedra;"[""Rubi""]";gid://shopify/Product/8577777893671
gid://shopify/Metafield/30885831934247;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577777893671
gid://shopify/Product/8577777959207;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro - P;;;
gid://shopify/Metafield/30885832491303;;genero;"[""Feminino""]";gid://shopify/Product/8577777959207
gid://shopify/Metafield/30885832524071;;metal;Ouro Amarelo;gid://shopify/Product/8577777959207
gid://shopify/Metafield/30885832556839;;cobertura;Ródio Negro;gid://shopify/Product/8577777959207
gid://shopify/Metafield/30885832589607;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8577777959207
gid://shopify/Metafield/30885832622375;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577777959207
gid://shopify/Product/8577778024743;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Safira;;;
gid://shopify/Metafield/30885833015591;;genero;"[""Feminino""]";gid://shopify/Product/8577778024743
gid://shopify/Metafield/30885833048359;;metal;Ouro Amarelo;gid://shopify/Product/8577778024743
gid://shopify/Metafield/30885833081127;;cobertura;Ródio Negro;gid://shopify/Product/8577778024743
gid://shopify/Metafield/30885833113895;;pedra;"[""Diamante"",""Safira""]";gid://shopify/Product/8577778024743
gid://shopify/Metafield/30885833146663;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577778024743
gid://shopify/Product/8577778090279;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante;;;
gid://shopify/Metafield/30885833769255;;genero;"[""Feminino""]";gid://shopify/Product/8577778090279
gid://shopify/Metafield/30885833834791;;metal;Ouro Amarelo;gid://shopify/Product/8577778090279
gid://shopify/Metafield/30885833867559;;cobertura;Ródio Negro;gid://shopify/Product/8577778090279
gid://shopify/Metafield/30885833900327;;pedra;"[""Diamante""]";gid://shopify/Product/8577778090279
gid://shopify/Metafield/30885833933095;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577778090279
gid://shopify/Product/8577778221351;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Esmeralda;;;
gid://shopify/Metafield/30885834326311;;genero;"[""Feminino""]";gid://shopify/Product/8577778221351
gid://shopify/Metafield/30885834359079;;metal;Ouro Amarelo;gid://shopify/Product/8577778221351
gid://shopify/Metafield/30885834391847;;cobertura;Ródio Negro;gid://shopify/Product/8577778221351
gid://shopify/Metafield/30885834424615;;pedra;"[""Diamante"",""Esmeralda""]";gid://shopify/Product/8577778221351
gid://shopify/Metafield/30885834457383;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577778221351
gid://shopify/Product/8577778417959;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Rubi;;;
gid://shopify/Metafield/30885834850599;;genero;"[""Feminino""]";gid://shopify/Product/8577778417959
gid://shopify/Metafield/30885834883367;;metal;Ouro Amarelo;gid://shopify/Product/8577778417959
gid://shopify/Metafield/30885834916135;;cobertura;Ródio Negro;gid://shopify/Product/8577778417959
gid://shopify/Metafield/30885834948903;;pedra;"[""Diamante"",""Rubi""]";gid://shopify/Product/8577778417959
gid://shopify/Metafield/30885834981671;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577778417959
gid://shopify/Product/8577778581799;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Safira;;;
gid://shopify/Metafield/30885835473191;;genero;"[""Feminino""]";gid://shopify/Product/8577778581799
gid://shopify/Metafield/30885835505959;;metal;Ouro Amarelo;gid://shopify/Product/8577778581799
gid://shopify/Metafield/30885835538727;;cobertura;Ródio Negro;gid://shopify/Product/8577778581799
gid://shopify/Metafield/30885835571495;;pedra;"[""Diamante"",""Safira""]";gid://shopify/Product/8577778581799
gid://shopify/Metafield/30885835604263;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577778581799
gid://shopify/Product/8577778680103;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Safira;;;
gid://shopify/Metafield/30885836194087;;genero;"[""Feminino""]";gid://shopify/Product/8577778680103
gid://shopify/Metafield/30885836226855;;metal;Ouro Amarelo;gid://shopify/Product/8577778680103
gid://shopify/Metafield/30885836259623;;cobertura;Ródio Negro;gid://shopify/Product/8577778680103
gid://shopify/Metafield/30885836292391;;pedra;"[""Diamante"",""Safira""]";gid://shopify/Product/8577778680103
gid://shopify/Metafield/30885836325159;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577778680103
gid://shopify/Product/8577778745639;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Safira - G;;;
gid://shopify/Metafield/30885837046055;;genero;"[""Feminino""]";gid://shopify/Product/8577778745639
gid://shopify/Metafield/30885837078823;;metal;Ouro Amarelo;gid://shopify/Product/8577778745639
gid://shopify/Metafield/30885837111591;;cobertura;Ródio Negro;gid://shopify/Product/8577778745639
gid://shopify/Metafield/30885837144359;;pedra;"[""Safira""]";gid://shopify/Product/8577778745639
gid://shopify/Metafield/30885837177127;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577778745639
gid://shopify/Product/8577778843943;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Safira - G;;;
gid://shopify/Metafield/30885837308199;;genero;"[""Feminino""]";gid://shopify/Product/8577778843943
gid://shopify/Metafield/30885837340967;;metal;Ouro Amarelo;gid://shopify/Product/8577778843943
gid://shopify/Metafield/30885837373735;;cobertura;Ródio Negro;gid://shopify/Product/8577778843943
gid://shopify/Metafield/30885837406503;;pedra;"[""Safira""]";gid://shopify/Product/8577778843943
gid://shopify/Metafield/30885837439271;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577778843943
gid://shopify/Product/8577779007783;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Safira;;;
gid://shopify/Metafield/30885838258471;;genero;"[""Feminino""]";gid://shopify/Product/8577779007783
gid://shopify/Metafield/30885838291239;;metal;Ouro Amarelo;gid://shopify/Product/8577779007783
gid://shopify/Metafield/30885838324007;;cobertura;Ródio Negro;gid://shopify/Product/8577779007783
gid://shopify/Metafield/30885838356775;;pedra;"[""Diamante"",""Safira""]";gid://shopify/Product/8577779007783
gid://shopify/Metafield/30885838389543;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577779007783
gid://shopify/Product/8577779171623;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Esmeralda - M;;;
gid://shopify/Metafield/30885839110439;;genero;"[""Feminino""]";gid://shopify/Product/8577779171623
gid://shopify/Metafield/30885839143207;;metal;Ouro Amarelo;gid://shopify/Product/8577779171623
gid://shopify/Metafield/30885839175975;;cobertura;Ródio Negro;gid://shopify/Product/8577779171623
gid://shopify/Metafield/30885839208743;;pedra;"[""Esmeralda""]";gid://shopify/Product/8577779171623
gid://shopify/Metafield/30885839241511;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577779171623
gid://shopify/Product/8577779204391;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Safira - M;;;
gid://shopify/Metafield/30885839307047;;genero;"[""Feminino""]";gid://shopify/Product/8577779204391
gid://shopify/Metafield/30885839339815;;metal;Ouro Amarelo;gid://shopify/Product/8577779204391
gid://shopify/Metafield/30885839405351;;cobertura;Ródio Negro;gid://shopify/Product/8577779204391
gid://shopify/Metafield/30885839438119;;pedra;"[""Safira""]";gid://shopify/Product/8577779204391
gid://shopify/Metafield/30885839470887;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577779204391
gid://shopify/Metafield/31165195649319;;related_products_display;ahead;gid://shopify/Product/8577779204391
gid://shopify/Metafield/31165195682087;;related_products;[];gid://shopify/Product/8577779204391
gid://shopify/Metafield/31165195714855;;complementary_products;"[""gid://shopify/Product/8573617799463"",""gid://shopify/Product/8577779204391"",""gid://shopify/Product/8573598007591"",""gid://shopify/Product/8577751744807"",""gid://shopify/Product/8577769308455"",""gid://shopify/Product/8577769373991"",""gid://shopify/Product/8608791232807"",""gid://shopify/Product/8573594861863"",""gid://shopify/Product/8573594566951"",""gid://shopify/Product/8573594665255""]";gid://shopify/Product/8577779204391
gid://shopify/Product/8577779269927;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Diamante - P;;;
gid://shopify/Metafield/30885840519463;;genero;"[""Feminino""]";gid://shopify/Product/8577779269927
gid://shopify/Metafield/30885840552231;;metal;Ouro Amarelo;gid://shopify/Product/8577779269927
gid://shopify/Metafield/30885840584999;;cobertura;Ródio Negro;gid://shopify/Product/8577779269927
gid://shopify/Metafield/30885840617767;;pedra;"[""Diamante""]";gid://shopify/Product/8577779269927
gid://shopify/Metafield/30885840650535;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577779269927
gid://shopify/Product/8577779433767;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Safira - M;;;
gid://shopify/Metafield/30885843534119;;genero;"[""Feminino""]";gid://shopify/Product/8577779433767
gid://shopify/Metafield/30885843566887;;metal;Ouro Amarelo;gid://shopify/Product/8577779433767
gid://shopify/Metafield/30885843599655;;cobertura;Ródio Negro;gid://shopify/Product/8577779433767
gid://shopify/Metafield/30885843632423;;pedra;"[""Safira""]";gid://shopify/Product/8577779433767
gid://shopify/Metafield/30885843665191;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577779433767
gid://shopify/Product/8577779532071;Brinco Rock Star De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30885843730727;;genero;"[""Feminino""]";gid://shopify/Product/8577779532071
gid://shopify/Metafield/30885843763495;;metal;Ouro Branco;gid://shopify/Product/8577779532071
gid://shopify/Metafield/30885843796263;;cobertura;Ouro Branco;gid://shopify/Product/8577779532071
gid://shopify/Metafield/30885843829031;;pedra;"[""Diamante""]";gid://shopify/Product/8577779532071
gid://shopify/Metafield/30885843861799;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577779532071
gid://shopify/Product/8577779630375;Brinco Ear Cuff Rock Star De Ouro Branco 18K E Diamante - P;;;
gid://shopify/Metafield/30885844648231;;genero;"[""Feminino""]";gid://shopify/Product/8577779630375
gid://shopify/Metafield/30885844680999;;metal;Ouro Branco;gid://shopify/Product/8577779630375
gid://shopify/Metafield/30885844713767;;cobertura;Ouro Branco;gid://shopify/Product/8577779630375
gid://shopify/Metafield/30885844746535;;pedra;"[""Diamante""]";gid://shopify/Product/8577779630375
gid://shopify/Metafield/30885844779303;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577779630375
gid://shopify/Product/8577780908327;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro;;;
gid://shopify/Metafield/30885848285479;;genero;"[""Feminino""]";gid://shopify/Product/8577780908327
gid://shopify/Metafield/30885848318247;;metal;Ouro Amarelo;gid://shopify/Product/8577780908327
gid://shopify/Metafield/30885848351015;;cobertura;Ródio Negro;gid://shopify/Product/8577780908327
gid://shopify/Metafield/30885848383783;;pedra;"[""Diamante Negro""]";gid://shopify/Product/8577780908327
gid://shopify/Metafield/30885848416551;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577780908327
gid://shopify/Product/8577781530919;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Safira;;;
gid://shopify/Metafield/30885850317095;;genero;"[""Feminino""]";gid://shopify/Product/8577781530919
gid://shopify/Metafield/30885850349863;;metal;Ouro Amarelo;gid://shopify/Product/8577781530919
gid://shopify/Metafield/30885850382631;;cobertura;Ródio Negro;gid://shopify/Product/8577781530919
gid://shopify/Metafield/30885850415399;;pedra;"[""Safira""]";gid://shopify/Product/8577781530919
gid://shopify/Metafield/30885850448167;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577781530919
gid://shopify/Product/8577782022439;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Esmeralda;;;
gid://shopify/Metafield/30885851037991;;genero;"[""Feminino""]";gid://shopify/Product/8577782022439
gid://shopify/Metafield/30885851103527;;metal;Ouro Amarelo;gid://shopify/Product/8577782022439
gid://shopify/Metafield/30885851136295;;cobertura;Ródio Negro;gid://shopify/Product/8577782022439
gid://shopify/Metafield/30885851169063;;pedra;"[""Esmeralda""]";gid://shopify/Product/8577782022439
gid://shopify/Metafield/30885851201831;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577782022439
gid://shopify/Product/8577782710567;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Diamante;;;
gid://shopify/Metafield/30885851463975;;genero;"[""Feminino""]";gid://shopify/Product/8577782710567
gid://shopify/Metafield/30885851496743;;metal;Ouro Amarelo;gid://shopify/Product/8577782710567
gid://shopify/Metafield/30885851529511;;cobertura;Ródio Negro;gid://shopify/Product/8577782710567
gid://shopify/Metafield/30885851562279;;pedra;"[""Diamante""]";gid://shopify/Product/8577782710567
gid://shopify/Metafield/30885851595047;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577782710567
gid://shopify/Product/8577782972711;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Rubi;;;
gid://shopify/Metafield/30885851693351;;genero;"[""Feminino""]";gid://shopify/Product/8577782972711
gid://shopify/Metafield/30885851726119;;metal;Ouro Amarelo;gid://shopify/Product/8577782972711
gid://shopify/Metafield/30885851758887;;cobertura;Ródio Negro;gid://shopify/Product/8577782972711
gid://shopify/Metafield/30885851791655;;pedra;"[""Rubi""]";gid://shopify/Product/8577782972711
gid://shopify/Metafield/30885851824423;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577782972711
gid://shopify/Product/8577784316199;Pulseira Rock Star De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30885857362215;;genero;"[""Feminino""]";gid://shopify/Product/8577784316199
gid://shopify/Metafield/30885857394983;;metal;Ouro Branco;gid://shopify/Product/8577784316199
gid://shopify/Metafield/30885857427751;;cobertura;Ouro Branco;gid://shopify/Product/8577784316199
gid://shopify/Metafield/30885857460519;;pedra;"[""Diamante""]";gid://shopify/Product/8577784316199
gid://shopify/Metafield/30885857493287;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577784316199
gid://shopify/Product/8577837564199;Brinco Pop De Prata Com Ouro Amarelo - P;;;
gid://shopify/Metafield/30885982994727;;genero;"[""Feminino""]";gid://shopify/Product/8577837564199
gid://shopify/Metafield/30885983060263;;metal;Prata;gid://shopify/Product/8577837564199
gid://shopify/Metafield/30885983093031;;cobertura;Ouro Amarelo;gid://shopify/Product/8577837564199
gid://shopify/Metafield/30885983125799;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577837564199
gid://shopify/Product/8577837793575;Brinco Pop De Prata Com Ouro Amarelo - M;;;
gid://shopify/Metafield/30885983191335;;genero;"[""Feminino""]";gid://shopify/Product/8577837793575
