Cod_Produto;Id_Product;Title_Product;image_url;Sku;Id_Variant;Title_Variant;Price
PI01351;gid://shopify/Product/8577774780711;Pingente Pop Chain De Prata Com Ródio Negro;PI01351;gid://shopify/ProductVariant/46355514261799;Default Title;1000.0
BR05782T;gid://shopify/Product/8577776189735;Brinco Rock&Hot De Prata Com Ouro Amarelo;BR05782T;gid://shopify/ProductVariant/46355517276455;Default Title;3100.0
BR05783T;gid://shopify/Product/8577776320807;Brinco Rock&Hot De Prata Com Ouro Amarelo E Ágata;BR05783T;gid://shopify/ProductVariant/46355517669671;Default Title;3500.0
BR05784T;gid://shopify/Product/8577776386343;Brinco Rock&Hot De Prata Com Ouro Amarelo;BR05784T;gid://shopify/ProductVariant/46355517735207;Default Title;2650.0
BR05849T;gid://shopify/Product/8577776419111;Brinco Rock&Hot De Prata Com Ouro Amarelo - Gg;BR05849T;gid://shopify/ProductVariant/46355517767975;GG;3900.0
CL04336;gid://shopify/Product/8577776550183;Colar Rock&Hot De Prata Com Ouro Amarelo;CL04336;gid://shopify/ProductVariant/46355517899047;Default Title;4700.0
PU01915T;gid://shopify/Product/8577776582951;Pulseira Rock&Hot De Prata Com Ouro Amarelo - M;PU01915T;gid://shopify/ProductVariant/46355517931815;M;3100.0
BR06155T;gid://shopify/Product/8577777893671;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Rubi - M;BR06155T;gid://shopify/ProductVariant/46355519308071;M;7800.0
BR06159T;gid://shopify/Product/8577777959207;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro - P;BR06159T;gid://shopify/ProductVariant/46355519373607;P;5900.0
BR06168T;gid://shopify/Product/8577778024743;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Safira;BR06168T;gid://shopify/ProductVariant/46355519439143;Default Title;11000.0
BR06170T;gid://shopify/Product/8577778090279;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante;BR06170T;gid://shopify/ProductVariant/46355519504679;Default Title;9500.0
BR06171T;gid://shopify/Product/8577778221351;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Esmeralda;BR06171T;gid://shopify/ProductVariant/46355519635751;Default Title;8000.0
BR06172T;gid://shopify/Product/8577778417959;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Rubi;BR06172T;gid://shopify/ProductVariant/46355519865127;Default Title;7000.0
BR06173T;gid://shopify/Product/8577778581799;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Safira;BR06173T;gid://shopify/ProductVariant/46355520192807;Default Title;7000.0
BR06174T;gid://shopify/Product/8577778680103;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Safira;BR06174T;gid://shopify/ProductVariant/46355520454951;Default Title;11000.0
BR06175T;gid://shopify/Product/8577778745639;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Safira - G;BR06175T;gid://shopify/ProductVariant/46355520520487;G;12500.0
BR06176T;gid://shopify/Product/8577778843943;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Safira - G;BR06176T;gid://shopify/ProductVariant/46355520815399;G;12500.0
BR06177T;gid://shopify/Product/8577779007783;Brinco Rock Star De Ouro 18K Com Ródio Negro E Diamante E Safira;BR06177T;gid://shopify/ProductVariant/46355521044775;Default Title;12500.0
BR06178T;gid://shopify/Product/8577779171623;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Esmeralda - M;BR06178T;gid://shopify/ProductVariant/46355521208615;M;9500.0
BR06179T;gid://shopify/Product/8577779204391;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Safira - M;BR06179T;gid://shopify/ProductVariant/46355521274151;M;7800.0
BR06192T;gid://shopify/Product/8577779269927;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Diamante - P;BR06192T;gid://shopify/ProductVariant/46355521339687;P;7800.0
BR06252T;gid://shopify/Product/8577779433767;Brinco Ear Cuff Rock Star De Ouro 18K Com Ródio Negro E Safira - M;BR06252T;gid://shopify/ProductVariant/46355521503527;M;7800.0
BR06152T;gid://shopify/Product/8577779532071;Brinco Rock Star De Ouro Branco 18K E Diamante;BR06152T;gid://shopify/ProductVariant/46355521601831;Default Title;11500.0
BR06158T;gid://shopify/Product/8577779630375;Brinco Ear Cuff Rock Star De Ouro Branco 18K E Diamante - P;BR06158T;gid://shopify/ProductVariant/46355521700135;P;9500.0
PU01988T;gid://shopify/Product/8577779826983;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Esmeralda - M;PU01988T;gid://shopify/ProductVariant/46355521863975;M;19500.0
PU01990T;gid://shopify/Product/8577780056359;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Rubi - M;PU01990T;gid://shopify/ProductVariant/46355522126119;M;18500.0
PU01993T;gid://shopify/Product/8577780384039;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Safira - M;PU01993T;gid://shopify/ProductVariant/46355522453799;M;18500.0
PU01994T;gid://shopify/Product/8577780646183;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro - M;PU01994T;gid://shopify/ProductVariant/46355522912551;M;19500.0
PU01999T;gid://shopify/Product/8577780908327;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro - P;PU01999T;gid://shopify/ProductVariant/46355523174695;P;19500.0
PU02000T;gid://shopify/Product/8577781236007;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro - G;PU02000T;gid://shopify/ProductVariant/46355523600679;G;19500.0
PU02001T;gid://shopify/Product/8577781530919;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Safira - P;PU02001T;gid://shopify/ProductVariant/46355523895591;P;18500.0
PU02002T;gid://shopify/Product/8577781760295;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Safira - G;PU02002T;gid://shopify/ProductVariant/46355524124967;G;19500.0
PU02003T;gid://shopify/Product/8577782022439;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Esmeralda - P;PU02003T;gid://shopify/ProductVariant/46355524452647;P;19500.0
PU02004T;gid://shopify/Product/8577782317351;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Esmeralda - G;PU02004T;gid://shopify/ProductVariant/46355524878631;G;19500.0
PU02006T;gid://shopify/Product/8577782710567;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Diamante - P;PU02006T;gid://shopify/ProductVariant/46355525271847;P;25000.0
PU03422T;gid://shopify/Product/8577782972711;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Rubi - P;PU03422T;gid://shopify/ProductVariant/46355525501223;P;18500.0
PU03423T;gid://shopify/Product/8577783103783;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Rubi - G;PU03423T;gid://shopify/ProductVariant/46355525632295;G;18500.0
PU06193T;gid://shopify/Product/8577783300391;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Diamante - M;PU06193T;gid://shopify/ProductVariant/46355525861671;M;25000.0
PU06194T;gid://shopify/Product/8577783628071;Pulseira Rock Star De Ouro 18K Com Ródio Negro E Diamante - G;PU06194T;gid://shopify/ProductVariant/46355526222119;G;25000.0
PU01989T;gid://shopify/Product/8577783922983;Pulseira Rock Star De Ouro Branco 18K E Diamante - M;PU01989T;gid://shopify/ProductVariant/46355526517031;M;29500.0
PU01997T;gid://shopify/Product/8577784316199;Pulseira Rock Star De Ouro Branco 18K E Diamante - P;PU01997T;gid://shopify/ProductVariant/46355527827751;P;29500.0
PU01998T;gid://shopify/Product/8577784578343;Pulseira Rock Star De Ouro Branco 18K E Diamante - G;PU01998T;gid://shopify/ProductVariant/46355528089895;G;29500.0
BR05350T;gid://shopify/Product/8577837564199;Brinco Pop De Prata Com Ouro Amarelo - P;BR05350T;gid://shopify/ProductVariant/46355606274343;P;1700.0
BR05351T;gid://shopify/Product/8577837793575;Brinco Pop De Prata Com Ouro Amarelo - M;BR05351T;gid://shopify/ProductVariant/46355606536487;M;2200.0
BR05352T;gid://shopify/Product/8577838088487;Brinco Pop De Prata Com Ouro Amarelo - G;BR05352T;gid://shopify/ProductVariant/46355606831399;G;2900.0
BR05353T;gid://shopify/Product/8577838285095;Brinco Pop De Prata Com Ouro Amarelo;BR05353T;gid://shopify/ProductVariant/46355607028007;Default Title;2550.0
CO01278;gid://shopify/Product/8577838448935;Corrente Pop De Prata Com Ouro Amarelo;CO01278;gid://shopify/ProductVariant/46355607814439;Default Title;1100.0
CO01279;gid://shopify/Product/8577838547239;Corrente Pop De Prata Com Ouro Amarelo;CO01279;gid://shopify/ProductVariant/46355607912743;Default Title;1300.0
CO01280;gid://shopify/Product/8577838711079;Corrente Pop De Prata Com Ouro Amarelo;CO01280;gid://shopify/ProductVariant/46355608142119;Default Title;1450.0
CO01281;gid://shopify/Product/8577838842151;Corrente Pop De Prata Com Ouro Amarelo;CO01281;gid://shopify/ProductVariant/46355608273191;Default Title;1700.0
CO01282;gid://shopify/Product/8577838973223;Corrente Pop De Prata Com Ouro Amarelo;CO01282;gid://shopify/ProductVariant/46355608404263;Default Title;880.0
BR06544T;gid://shopify/Product/8577852866855;Brinco Mare De Prata Com Ouro Amarelo;BR06544T;gid://shopify/ProductVariant/46355630096679;Default Title;3400.0
BR06545T;gid://shopify/Product/8577852965159;Brinco Mare De Prata Com Ouro Amarelo;BR06545T;gid://shopify/ProductVariant/46355630719271;Default Title;2600.0
BR06546T;gid://shopify/Product/8577853194535;Brinco Mare De Prata Com Ouro Amarelo;BR06546T;gid://shopify/ProductVariant/46355631440167;Default Title;3900.0
BR06547T;gid://shopify/Product/8577853358375;Brinco Mare De Prata Com Ouro Amarelo;BR06547T;gid://shopify/ProductVariant/46355633602855;Default Title;3900.0
BR06549T;gid://shopify/Product/8577853587751;Brinco Mare De Prata Com Ouro Amarelo;BR06549T;gid://shopify/ProductVariant/46355634782503;Default Title;1200.0
BR06554T;gid://shopify/Product/8577853718823;Brinco Mare De Prata Com Ouro Amarelo;BR06554T;gid://shopify/ProductVariant/46355635962151;Default Title;3900.0
BR06559T;gid://shopify/Product/8577853751591;Brinco Mare De Prata Com Ouro Amarelo;BR06559T;gid://shopify/ProductVariant/46355635994919;Default Title;1900.0
BR06560T;gid://shopify/Product/8577853817127;Brinco Mare De Prata Com Ouro Amarelo;BR06560T;gid://shopify/ProductVariant/46355636060455;Default Title;490.0
CL04619;gid://shopify/Product/8577853948199;Colar Mare De Prata Com Ouro Amarelo - P;CL04619;gid://shopify/ProductVariant/46355636191527;P;2200.0
CL04621;gid://shopify/Product/8577853980967;Colar Mare De Prata Com Ouro Amarelo - M;CL04621;gid://shopify/ProductVariant/46355636224295;M;2700.0
CL04622;gid://shopify/Product/8577854243111;Colar Mare De Prata Com Ouro Amarelo - G;CL04622;gid://shopify/ProductVariant/46355638059303;G;3500.0
CL04631;gid://shopify/Product/8577854800167;Colar Mare De Prata Com Ouro Amarelo;CL04631;gid://shopify/ProductVariant/46355641073959;Default Title;8700.0
PI01495;gid://shopify/Product/8577855422759;Piercing Mare De Prata Com Ouro Amarelo;PI01495;gid://shopify/ProductVariant/46355645202727;Default Title;980.0
PI01496;gid://shopify/Product/8577858339111;Piercing Mare De Prata Com Ouro Amarelo;PI01496;gid://shopify/ProductVariant/46355669713191;Default Title;1300.0
BR06486T;gid://shopify/Product/8577859551527;Brinco Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;BR06486T;gid://shopify/ProductVariant/46355678658855;Default Title;9800.0
BR06488T;gid://shopify/Product/8577859715367;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata;BR06488T;gid://shopify/ProductVariant/46355679904039;Default Title;9800.0
BR06489T;gid://shopify/Product/8577859879207;Brinco Dolce Vita De Ouro Amarelo 18K E Quartzo;BR06489T;gid://shopify/ProductVariant/46355681050919;Default Title;9800.0
BR06490T;gid://shopify/Product/8577860010279;Brinco Dolce Vita De Ouro Amarelo 18K E Malaquita;BR06490T;gid://shopify/ProductVariant/46355681640743;Default Title;9800.0
BR06491T;gid://shopify/Product/8577860174119;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata E Diamante;BR06491T;gid://shopify/ProductVariant/46355682885927;Default Title;14500.0
BR06493T;gid://shopify/Product/8577860370727;Brinco Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli E Diamante;BR06493T;gid://shopify/ProductVariant/46355684229415;Default Title;14500.0
BR06495T;gid://shopify/Product/8577860469031;Brinco Dolce Vita De Ouro Amarelo 18K E Coral E Diamante;BR06495T;gid://shopify/ProductVariant/46355684819239;Default Title;14500.0
BR06496T;gid://shopify/Product/8577860600103;Brinco Dolce Vita De Ouro Amarelo 18K E Malaquita E Diamante;BR06496T;gid://shopify/ProductVariant/46355685441831;Default Title;14500.0
BR06497T;gid://shopify/Product/8577860796711;Brinco Dolce Vita De Ouro Amarelo 18K E Turquesa E Diamante;BR06497T;gid://shopify/ProductVariant/46355686621479;Default Title;15900.0
BR06500T;gid://shopify/Product/8577860960551;Brinco Dolce Vita De Ouro Amarelo 18K E Malaquita E Diamante;BR06500T;gid://shopify/ProductVariant/46355687801127;Default Title;32000.0
BR06501T;gid://shopify/Product/8577861157159;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata E Diamante;BR06501T;gid://shopify/ProductVariant/46355689046311;Default Title;32000.0
BR06502T;gid://shopify/Product/8577861320999;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata E Diamante;BR06502T;gid://shopify/ProductVariant/46355689701671;Default Title;32000.0
BR06506T;gid://shopify/Product/8577861419303;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata;BR06506T;gid://shopify/ProductVariant/46355690291495;Default Title;20500.0
BR06508T;gid://shopify/Product/8577861484839;Brinco Dolce Vita De Ouro Amarelo 18K E Ágata;BR06508T;gid://shopify/ProductVariant/46355690422567;Default Title;20500.0
BR06503T;gid://shopify/Product/8577861583143;Brinco Dolce Vita De Ouro Rosa 18K E Opala;BR06503T;gid://shopify/ProductVariant/46355690520871;Default Title;20500.0
CO01329;gid://shopify/Product/8577861714215;Corrente Dolce Vita De Ouro Amarelo 18K;CO01329;gid://shopify/ProductVariant/46355691143463;Default Title;7400.0
CO01331;gid://shopify/Product/8577861746983;Corrente Dolce Vita De Ouro Amarelo 18K;CO01331;gid://shopify/ProductVariant/46355691208999;Default Title;8700.0
CO01328;gid://shopify/Product/8577861943591;Corrente Dolce Vita De Ouro Rosa 18K E Ágata;CO01328;gid://shopify/ProductVariant/46355691897127;Default Title;7400.0
CO01330;gid://shopify/Product/8577862140199;Corrente Dolce Vita De Ouro Rosa 18K;CO01330;gid://shopify/ProductVariant/46355693273383;Default Title;8700.0
PI01473;gid://shopify/Product/8577862336807;Pingente Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli E Diamante;PI01473;gid://shopify/ProductVariant/46355694420263;Default Title;13800.0
PI01474;gid://shopify/Product/8577862467879;Pingente Dolce Vita De Ouro Amarelo 18K E Ágata E Diamante;PI01474;gid://shopify/ProductVariant/46355695042855;Default Title;13800.0
PI01475;gid://shopify/Product/8577862664487;Pingente Dolce Vita De Ouro Amarelo 18K E Malaquita E Diamante;PI01475;gid://shopify/ProductVariant/46355696353575;Default Title;13800.0
PI01476;gid://shopify/Product/8577862828327;Pingente Dolce Vita De Ouro Amarelo 18K E Turquesa E Diamante;PI01476;gid://shopify/ProductVariant/46355697565991;Default Title;15200.0
PI01479;gid://shopify/Product/8577863024935;Pingente Dolce Vita De Ouro Amarelo 18K E Ágata E Diamante;PI01479;gid://shopify/ProductVariant/46355699237159;Default Title;12900.0
PI01480;gid://shopify/Product/8577863254311;Pingente Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;PI01480;gid://shopify/ProductVariant/46355700482343;Default Title;10500.0
PI01482;gid://shopify/Product/8577863418151;Pingente Dolce Vita De Ouro Amarelo 18K E Malaquita;PI01482;gid://shopify/ProductVariant/46355701694759;Default Title;10500.0
PI01486;gid://shopify/Product/8577863581991;Pingente Dolce Vita De Ouro Amarelo 18K E Ágata;PI01486;gid://shopify/ProductVariant/46355702841639;Default Title;10500.0
BR06485T;gid://shopify/Product/8577869381927;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;BR06485T;gid://shopify/ProductVariant/46355747668263;Default Title;9800.0
BR06492T;gid://shopify/Product/8577869676839;Brinco Dolce Vita De Ouro Amarelo 18K E Safira E Olho De Tigre;BR06492T;gid://shopify/ProductVariant/46355748847911;Default Title;14500.0
PI01477;gid://shopify/Product/8577870004519;Pingente Dolce Vita De Ouro Amarelo 18K E Olho De Tigre E Safira;PI01477;gid://shopify/ProductVariant/46355750125863;Default Title;8900.0
PI01481;gid://shopify/Product/8577870135591;Pingente Dolce Vita De Ouro Amarelo 18K E Crioprásio;PI01481;gid://shopify/ProductVariant/46355751239975;Default Title;10500.0
PI01484;gid://shopify/Product/8577870299431;Pingente Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;PI01484;gid://shopify/ProductVariant/46355752517927;Default Title;10500.0
BR06494T;gid://shopify/Product/8577874886951;Brinco Dolce Vita De Ouro Amarelo 18K E Quartzo, Safira;BR06494T;gid://shopify/ProductVariant/46355790758183;Default Title;14500.0
PI01478;gid://shopify/Product/8577875149095;Pingente Dolce Vita De Ouro Rosa 18K E Opala,Safira;PI01478;gid://shopify/ProductVariant/46355792429351;Default Title;8900.0
CL04313;gid://shopify/Product/8577922335015;Colar JV MAN II De Prata Com Ouro Branco;CL04313;gid://shopify/ProductVariant/46356154155303;Default Title;3500.0
CL04314;gid://shopify/Product/8577922466087;Colar JV MAN II De Prata Com Ródio Negro;CL04314;gid://shopify/ProductVariant/46356154351911;Default Title;3500.0
CO01305;gid://shopify/Product/8577922531623;Corrente JV MAN II De Prata Com Ródio Negro;CO01305;gid://shopify/ProductVariant/46356154417447;Default Title;1550.0
CO01308;gid://shopify/Product/8577922564391;Corrente JV MAN II De Prata Com Ouro Branco;CO01308;gid://shopify/ProductVariant/46356154482983;Default Title;1550.0
PI01321;gid://shopify/Product/8577922662695;Pingente JV MAN II De Prata Com Ródio Negro E Diamante Negro;PI01321;gid://shopify/ProductVariant/46356154614055;Default Title;1800.0
PI01330;gid://shopify/Product/8577922728231;Pingente JV MAN II De Prata Com Ródio Negro E Diamante Negro;PI01330;gid://shopify/ProductVariant/46356154712359;Default Title;2800.0
PI01320;gid://shopify/Product/8577922957607;Pingente JV MAN II De Prata Com Ródio Negro E Esmeralda;PI01320;gid://shopify/ProductVariant/46356157727015;Default Title;1590.0
PI01315;gid://shopify/Product/8577923219751;Pingente JV MAN II De Prata Com Ródio Negro E Ágata;PI01315;gid://shopify/ProductVariant/46356159562023;Default Title;950.0
PI01318;gid://shopify/Product/8577923416359;Pingente JV MAN II De Prata Com Ródio Negro E Olho De Tigre;PI01318;gid://shopify/ProductVariant/46356161265959;Default Title;950.0
PI01319;gid://shopify/Product/8577923678503;Pingente JV MAN II De Prata Com Ródio Negro E Malaquita;PI01319;gid://shopify/ProductVariant/46356163035431;Default Title;950.0
PI01331;gid://shopify/Product/8577923907879;Pingente JV MAN II De Prata Com Ródio Negro;PI01331;gid://shopify/ProductVariant/46356164804903;Default Title;950.0
PI01333;gid://shopify/Product/8577924071719;Pingente JV MAN II De Prata Com Ouro Branco;PI01333;gid://shopify/ProductVariant/46356165984551;Default Title;950.0
PU01853T;gid://shopify/Product/8577924268327;Pulseira JV MAN II De Prata Com Ródio Negro E Diamante Negro - M;PU01853T;gid://shopify/ProductVariant/46356167262503;M;6500.0
PU01854T;gid://shopify/Product/8577924497703;Pulseira JV MAN II De Prata Com Ródio Negro E Diamante Negro - G;PU01854T;gid://shopify/ProductVariant/46356168507687;G;6500.0
PU01852T;gid://shopify/Product/8577925054759;Pulseira JV MAN II De Prata Com Ródio Negro - P;PU01852T;gid://shopify/ProductVariant/46356170703143;P;6500.0
PU01862T;gid://shopify/Product/8577926824231;Pulseira JV MAN II De Prata Com Ródio Negro - Pp;PU01862T;gid://shopify/ProductVariant/46356181352743;PP;2700.0
PU01868T;gid://shopify/Product/8577927053607;Pulseira JV MAN II De Prata Com Ródio Negro - P;PU01868T;gid://shopify/ProductVariant/46356183122215;P;2900.0
PU01869T;gid://shopify/Product/8577927348519;Pulseira JV MAN II De Prata Com Ródio Negro - M;PU01869T;gid://shopify/ProductVariant/46356184924455;M;2900.0
PU01873T;gid://shopify/Product/8577927676199;Pulseira JV MAN II De Prata Com Ouro Branco - P;PU01873T;gid://shopify/ProductVariant/46356188561703;P;2900.0
PU01874T;gid://shopify/Product/8577927807271;Pulseira JV MAN II De Prata Com Ouro Branco - G;PU01874T;gid://shopify/ProductVariant/46356190003495;G;2900.0
PU01881T;gid://shopify/Product/8577927872807;Pulseira JV MAN II De Prata Com Ródio Negro - Gg;PU01881T;gid://shopify/ProductVariant/46356190101799;GG;2900.0
PU01889T;gid://shopify/Product/8577928200487;Pulseira JV MAN II De Prata Com Ouro Branco - Pp;PU01889T;gid://shopify/ProductVariant/46356190724391;PP;2700.0
PU01891T;gid://shopify/Product/8577928429863;Pulseira JV MAN II De Prata Com Ouro Branco - Pp;PU01891T;gid://shopify/ProductVariant/46356191904039;PP;2700.0
PU01855T;gid://shopify/Product/8577930985767;Pulseira JV MAN II De Prata Com Ródio Negro - P;PU01855T;gid://shopify/ProductVariant/46356210614567;P;1590.0
PU01856T;gid://shopify/Product/8577931116839;Pulseira JV MAN II De Prata Com Ródio Negro - M;PU01856T;gid://shopify/ProductVariant/46356210909479;M;1590.0
PU01858T;gid://shopify/Product/8577931280679;Pulseira JV MAN II De Prata Com Ouro Branco - P;PU01858T;gid://shopify/ProductVariant/46356211204391;P;1590.0
PU01860T;gid://shopify/Product/8577931673895;Pulseira JV MAN II De Prata Com Ouro Branco - G;PU01860T;gid://shopify/ProductVariant/46356213891367;G;1590.0
PU01876T;gid://shopify/Product/8577932230951;Pulseira JV MAN II De Prata Com Ródio Negro - Gg;PU01876T;gid://shopify/ProductVariant/46356217233703;GG;1590.0
PU01877T;gid://shopify/Product/8577932525863;Pulseira JV MAN II De Prata Com Ouro Branco - Gg;PU01877T;gid://shopify/ProductVariant/46356219298087;GG;1590.0
PU01888T;gid://shopify/Product/8577933705511;Pulseira JV MAN II De Prata Com Ródio Negro - Pp;PU01888T;gid://shopify/ProductVariant/46356227522855;PP;2700.0
PU01857T;gid://shopify/Product/8577940717863;Pulseira JV MAN II De Prata Com Ródio Negro - G;PU01857T;gid://shopify/ProductVariant/46356285948199;G;1590.0
PU01859T;gid://shopify/Product/8577940848935;Pulseira JV MAN II De Prata Com Ouro Branco - M;PU01859T;gid://shopify/ProductVariant/46356287095079;M;1590.0
PU01875T;gid://shopify/Product/8577941111079;Pulseira JV MAN II De Prata Com Ródio Negro - Gg;PU01875T;gid://shopify/ProductVariant/46356288143655;GG;6500.0
PU01900T;gid://shopify/Product/8577941307687;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - P;PU01900T;gid://shopify/ProductVariant/46356289356071;P;1590.0
PU01901T;gid://shopify/Product/8577941471527;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - M;PU01901T;gid://shopify/ProductVariant/46356291092775;M;1590.0
PU01902T;gid://shopify/Product/8577941700903;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - G;PU01902T;gid://shopify/ProductVariant/46356292632871;G;1590.0
PU01903T;gid://shopify/Product/8577942028583;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - Gg;PU01903T;gid://shopify/ProductVariant/46356294435111;GG;1590.0
PU01904T;gid://shopify/Product/8577942192423;Pulseira JV MAN II De Prata Com Ouro Branco Fosco - P;PU01904T;gid://shopify/ProductVariant/46356295876903;P;1590.0
PU01905T;gid://shopify/Product/8577942356263;Pulseira JV MAN II De Prata Com Ouro Branco Fosco - M;PU01905T;gid://shopify/ProductVariant/46356297023783;M;1590.0
PU01906T;gid://shopify/Product/8577942421799;Pulseira JV MAN II De Prata Com Ouro Branco Fosco - G;PU01906T;gid://shopify/ProductVariant/46356297154855;G;1590.0
PU01907T;gid://shopify/Product/8577942552871;Pulseira JV MAN II De Prata Com Ouro Branco Fosco - Gg;PU01907T;gid://shopify/ProductVariant/46356297318695;GG;1590.0
PU01908T;gid://shopify/Product/8577942618407;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - P;PU01908T;gid://shopify/ProductVariant/46356297416999;P;6500.0
PU01911T;gid://shopify/Product/8577942815015;Pulseira JV MAN II De Prata Com Ródio Negro - Gg;PU01911T;gid://shopify/ProductVariant/46356298203431;GG;5900.0
PU01884T;gid://shopify/Product/8577943044391;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - Pp;PU01884T;gid://shopify/ProductVariant/46356298662183;PP;2700.0
PU01885T;gid://shopify/Product/8577943175463;Pulseira JV MAN II De Prata Com Ouro Branco Fosco - Pp;PU01885T;gid://shopify/ProductVariant/46356299809063;PP;2700.0
PU01886T;gid://shopify/Product/8577943339303;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - Pp;PU01886T;gid://shopify/ProductVariant/46356300988711;PP;2700.0
PU01887T;gid://shopify/Product/8577943601447;Pulseira JV MAN II De Prata Com Ouro Branco Fosco - Pp;PU01887T;gid://shopify/ProductVariant/46356302266663;PP;2700.0
PU01890T;gid://shopify/Product/8577943830823;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - Pp;PU01890T;gid://shopify/ProductVariant/46356303970599;PP;2700.0
PU01892T;gid://shopify/Product/8577943961895;Pulseira JV MAN II De Prata Com Ródio Negro Fosco - P;PU01892T;gid://shopify/ProductVariant/46356305084711;P;2900.0
PU01893T;gid://shopify/Product/8577944191271;Pulseira JV MAN II De Prata Com Ouro Branco Fosco - P;PU01893T;gid://shopify/ProductVariant/46356306788647;P;2900.0
PU01909T;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro - M;PU01909T;gid://shopify/ProductVariant/46356311638311;M;5900.0
PU01910T;gid://shopify/Product/8577944846631;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro - G;PU01910T;gid://shopify/ProductVariant/46356312195367;G;5900.0
BR06212T;gid://shopify/Product/8577997570343;Brinco Rock Chain De Prata Com Ouro Amarelo;BR06212T;gid://shopify/ProductVariant/46356739948839;Default Title;1600.0
BR06209T;gid://shopify/Product/8577997734183;Brinco Rock Chain De Prata Com Ouro Amarelo E Ágata;BR06209T;gid://shopify/ProductVariant/46356741456167;Default Title;2100.0
BR06207T;gid://shopify/Product/8578001436967;Brinco Rock Chain De Prata Com Ouro Amarelo E Ágata;BR06207T;gid://shopify/ProductVariant/46356780319015;Default Title;3200.0
CL04525;gid://shopify/Product/8578001633575;Colar Rock Chain De Prata Com Ouro Amarelo;CL04525;gid://shopify/ProductVariant/46356781859111;Default Title;8900.0
PI01383;gid://shopify/Product/8578001797415;Piercing Rock Chain De Prata Com Ouro Amarelo;PI01383;gid://shopify/ProductVariant/46356783464743;Default Title;1100.0
PI01387;gid://shopify/Product/8578001961255;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo - P;PI01387;gid://shopify/ProductVariant/46356784415015;P;700.0
PI01388;gid://shopify/Product/8578002092327;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo - G;PI01388;gid://shopify/ProductVariant/46356785791271;G;1300.0
PI01389;gid://shopify/Product/8578002256167;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo - P;PI01389;gid://shopify/ProductVariant/46356787200295;P;650.0
PI01390;gid://shopify/Product/8578002387239;Pingente Rock Chain De Prata Com Ouro Amarelo E Quartzo - G;PI01390;gid://shopify/ProductVariant/46356787626279;G;1050.0
