id;sku;title;price;key;namespace;type;value;__parentId;product_id;title;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46497109639463;BR06231T;Default Title;410000.0;;;;;;gid://shopify/Product/8608939508007;Brinco Eterna Rock De Ouro Branco 18K Com Rodio Negro E Diamante E Rubi;0.0;1.0;0.0;BR06231T
gid://shopify/ProductVariant/46497109770535;BR06254T;Default Title;99000.0;;;;;;gid://shopify/Product/8608939639079;Brinco Eterna Rock De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;1.0;1.0;0.0;BR06254T
gid://shopify/ProductVariant/46497109901607;BR06264T;Default Title;41000.0;;;;;;gid://shopify/Product/8608939737383;Brinco Eterna Rock De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;1.0;1.0;0.0;BR06264T
gid://shopify/ProductVariant/46497110032679;BR06370T;Default Title;173000.0;;;;;;gid://shopify/Product/8608939868455;Brinco Eterna Rock De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;1.0;1.0;3.0;BR06370T
gid://shopify/ProductVariant/46497110163751;BR06393T;Default Title;261000.0;;;;;;gid://shopify/Product/8608939999527;Brinco Eterna Rock De Ouro Branco 18K E Diamante E Turmalina Paraiba;0.0;1.0;0.0;BR06393T
gid://shopify/ProductVariant/46497110294823;BR06520T;Default Title;110000.0;;;;;;gid://shopify/Product/8608940097831;Brinco Vita Eterna De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;1.0;1.0;0.0;BR06520T
gid://shopify/ProductVariant/46497110556967;BR06521T;Default Title;71000.0;;;;;;gid://shopify/Product/8608940294439;Brinco Vita Eterna De Ouro Branco 18K E Topázio E Diamante;1.0;1.0;0.0;BR06521T
gid://shopify/ProductVariant/46497110688039;BR06523T;Default Title;139000.0;;;;;;gid://shopify/Product/8608940458279;Brinco Vita Eterna | Ouro Branco 18K com Diamantes e Safiras;1.0;1.0;1.0;BR06523T
gid://shopify/ProductVariant/46497110950183;BR06528T;Default Title;130000.0;;;;;;gid://shopify/Product/8608940622119;Brinco Vita Eterna De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;1.0;1.0;0.0;BR06528T
gid://shopify/ProductVariant/46497111245095;CL04542;Default Title;17300.0;;;;;;gid://shopify/Product/8608940785959;Colar Eterna Rock De Ouro Branco 18K E Morganita E Diamante;1.0;1.0;0.0;CL04542
gid://shopify/ProductVariant/46497111408935;CL04554;Default Title;80000.0;;;;;;gid://shopify/Product/8608940917031;Colar Eterna Rock De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;0.0;1.0;0.0;CL04554
gid://shopify/ProductVariant/46497111507239;CL04566;Default Title;660000.0;;;;;;gid://shopify/Product/8608941015335;Colar Eterna Rock De Ouro Branco 18K E Diamante E Safira;0.0;1.0;0.0;CL04566
gid://shopify/ProductVariant/46497112031527;CL04567;Default Title;125000.0;;;;;;gid://shopify/Product/8608941211943;Colar Eterna Rock De Ouro 18K Com Rodio Negro E Diamante E Safira;0.0;1.0;0.0;CL04567
gid://shopify/ProductVariant/46497112228135;CL04586;Default Title;27000.0;;;;;;gid://shopify/Product/8608941408551;Colar Eterna Rock De Ouro Branco 18K E Topázio E Diamante;1.0;1.0;0.0;CL04586
gid://shopify/ProductVariant/46497112490279;CL06391;Default Title;33700.0;;;;;;gid://shopify/Product/8608941572391;Colar Eterna Rock De Ouro Branco 18K E Kunzita E Diamante;0.0;1.0;0.0;CL06391
gid://shopify/ProductVariant/46497112817959;CL04608;Default Title;245000.0;;;;;;gid://shopify/Product/8608941768999;Colar Vita Eterna De Ouro Amarelo 18K E Diamante E Esmeralda;1.0;1.0;0.0;CL04608
gid://shopify/ProductVariant/46497254015271;CL04577;Default Title;25000.0;;;;;;gid://shopify/Product/8609017037095;Colar Eterna Rock De Ouro 18K Com Rodio Negro E Tumalina E Diamante;1.0;1.0;0.0;CL04577
gid://shopify/ProductVariant/46498360033575;AN03510-10;10;62000.0;;;;;;gid://shopify/Product/8609680589095;ANEL CELEBRATE SOLITÁRIO | OURO AMARELO E BRANCO 18K COM DIAMANTES E ESMERALDA;0.0;13.0;1.0;AN03510
gid://shopify/ProductVariant/46498360787239;AN03533-10;10;123000.0;;;;;;gid://shopify/Product/8609680982311;ANEL CELEBRATE SOLITÁRIO | OURO AMARELO E BRANCO 18K COM DIAMANTES E ESMERALDA;0.0;13.0;1.0;AN03533
gid://shopify/ProductVariant/46498366488871;AN03148-10;10;78000.0;;;;;;gid://shopify/Product/8609682620711;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;1.0;13.0;0.0;AN03148
gid://shopify/ProductVariant/46498369339687;AN03349-10;10;75000.0;;;;;;gid://shopify/Product/8609683538215;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0.0;13.0;0.0;AN03349
gid://shopify/ProductVariant/46498370093351;AN03448-10;10;108000.0;;;;;;gid://shopify/Product/8609683931431;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0.0;13.0;0.0;AN03448
gid://shopify/ProductVariant/46498370814247;AN03449-10;10;138000.0;;;;;;gid://shopify/Product/8609684291879;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0.0;13.0;0.0;AN03449
gid://shopify/ProductVariant/46498372780327;AN03492-10;10;115000.0;;;;;;gid://shopify/Product/8609684947239;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0.0;13.0;0.0;AN03492
gid://shopify/ProductVariant/46498374975783;AN03572-10;10;98000.0;;;;;;gid://shopify/Product/8609685602599;Anel Galeria De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0.0;13.0;0.0;AN03572
gid://shopify/ProductVariant/46498387755303;AN03577-10;10;59000.0;;;;;;gid://shopify/Product/8609688256807;Anel Vita Eterna De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;1.0;13.0;0.0;AN03577
gid://shopify/ProductVariant/46498388508967;AN03578-10;10;74800.0;;;;;;gid://shopify/Product/8609688682791;Anel Vita Eterna De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0.0;13.0;0.0;AN03578
gid://shopify/ProductVariant/46506764697895;AN02702-10;10;23000.0;;;;;;gid://shopify/Product/8612227383591;Anel Especial De Ouro Branco 18K E Diamante Solitario;67.0;13.0;0.0;AN02702
gid://shopify/ProductVariant/46506765123879;AN03588-10;10;12500.0;;;;;;gid://shopify/Product/8612227416359;Anel Especial De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN03588
gid://shopify/ProductVariant/46506765549863;AN02055-10;10;340000.0;;;;;;gid://shopify/Product/8612227449127;Anel Especial De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN02055
gid://shopify/ProductVariant/46506765975847;AN02242-10;10;35000.0;;;;;;gid://shopify/Product/8612227481895;Anel Especial De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN02242
gid://shopify/ProductVariant/46509280264487;AN02473-10;10;64000.0;;;;;;gid://shopify/Product/8612627841319;Anel Especial De Ouro Branco 18K E Diamante Solitario;1.0;13.0;0.0;AN02473
gid://shopify/ProductVariant/46509281280295;AN02524-10;10;84500.0;;;;;;gid://shopify/Product/8612628037927;Anel Especial De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN02524
gid://shopify/ProductVariant/46509282033959;AN02752-10;10;47000.0;;;;;;gid://shopify/Product/8612628201767;Anel Especial De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN02752
gid://shopify/ProductVariant/46509284426023;AN02943-10;10;55000.0;;;;;;gid://shopify/Product/8612628267303;Anel Especial De Ouro Branco 18K Com Rodio Negro E Diamante Solitario;1.0;13.0;0.0;AN02943
gid://shopify/ProductVariant/46509285310759;AN03188-10;10;30500.0;;;;;;gid://shopify/Product/8612628398375;Anel Especial De Ouro Branco 18K E Diamante Solitario;66.0;13.0;0.0;AN03188
gid://shopify/ProductVariant/46509286064423;AN03227-10;10;71200.0;;;;;;gid://shopify/Product/8612628529447;Anel Especial De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN03227
gid://shopify/ProductVariant/46509287473447;AN03240-10;10;73600.0;;;;;;gid://shopify/Product/8612628693287;Anel Especial De Ouro Branco 18K E Diamante Solitario;1.0;13.0;0.0;AN03240
gid://shopify/ProductVariant/46509287997735;AN03290-10;10;30500.0;;;;;;gid://shopify/Product/8612628857127;Anel Especial De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN03290
gid://shopify/ProductVariant/46509291831591;AN03523-10;10;63000.0;;;;;;gid://shopify/Product/8612629086503;Anel Especial De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN03523
gid://shopify/ProductVariant/46509292716327;AN03046-10;10;19000.0;;;;;;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;67.0;13.0;0.0;AN03046
gid://shopify/ProductVariant/46509294846247;AN03043-10;10;18000.0;;;;;;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;66.0;13.0;0.0;AN03043
gid://shopify/ProductVariant/46509296615719;AN03289-10;10;36000.0;;;;;;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN03289
gid://shopify/ProductVariant/46509297303847;AN02803-10;10;12000.0;;;;;;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1.0;13.0;0.0;AN02803
gid://shopify/ProductVariant/46509300384039;AN02936-10;10;41000.0;;;;;;gid://shopify/Product/8612629938471;Anel Maes 2013 De Ouro Branco 18K E Diamante Solitario;0.0;13.0;0.0;AN02936
gid://shopify/ProductVariant/46509301301543;AN03088-10;10;14000.0;;;;;;gid://shopify/Product/8612630036775;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;1.0;13.0;0.0;AN03088
gid://shopify/ProductVariant/46509301956903;AN03172-10;10;17000.0;;;;;;gid://shopify/Product/8612630167847;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;0.0;13.0;0.0;AN03172
gid://shopify/ProductVariant/46509307461927;AN03197-10;10;21000.0;;;;;;gid://shopify/Product/8612630397223;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1.0;13.0;0.0;AN03197
gid://shopify/ProductVariant/46509308412199;AN03198-10;10;19000.0;;;;;;gid://shopify/Product/8612630626599;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1.0;13.0;0.0;AN03198
gid://shopify/ProductVariant/46509308969255;AN03320-10;10;13700.0;;;;;;gid://shopify/Product/8612630790439;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Rubi;0.0;13.0;0.0;AN03320
gid://shopify/ProductVariant/46509309985063;AN03323-10;10;18500.0;;;;;;gid://shopify/Product/8612630921511;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1.0;13.0;0.0;AN03323
gid://shopify/ProductVariant/46509313261863;AN03324-10;10;14800.0;;;;;;gid://shopify/Product/8612631150887;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1.0;13.0;0.0;AN03324
gid://shopify/ProductVariant/46509314605351;AN03383-10;10;16200.0;;;;;;gid://shopify/Product/8612631216423;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;0.0;13.0;0.0;AN03383
gid://shopify/ProductVariant/46509315719463;AN03522-10;10;37000.0;;;;;;gid://shopify/Product/8612631380263;Anel Pura De Ouro Branco 18K Com Rodio Negro E Rubi;1.0;13.0;0.0;AN03522
gid://shopify/ProductVariant/46509316669735;AN03459-10;10;16000.0;;;;;;gid://shopify/Product/8612631642407;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Diamante E Safira - G;66.0;13.0;0.0;AN03459
gid://shopify/ProductVariant/46509317259559;AN03460-10;10;16500.0;;;;;;gid://shopify/Product/8612631806247;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Quartzo E Diamante;66.0;13.0;0.0;AN03460
gid://shopify/ProductVariant/46509320241447;AN03454-10;10;14600.0;;;;;;gid://shopify/Product/8612632002855;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Morganita E Diamante;1.0;13.0;0.0;AN03454
gid://shopify/ProductVariant/46509321552167;AN03442-10;10;93800.0;;;;;;gid://shopify/Product/8612632133927;Anel Rock Star De Ouro Amarelo E Negro 18K E Diamante E Esmeralda;1.0;13.0;0.0;AN03442
gid://shopify/ProductVariant/46509322207527;AN03462-10;10;16500.0;;;;;;gid://shopify/Product/8612632199463;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Ametista E Diamante;65.0;13.0;0.0;AN03462
gid://shopify/ProductVariant/46509323157799;AN03473-10;10;14000.0;;;;;;gid://shopify/Product/8612632461607;Anel Rock Star | Ouro 18K com Ródio Negro, Diamantes e Safira;0.0;13.0;0.0;AN03473
gid://shopify/ProductVariant/46509324828967;AN03498-10;10;20000.0;;;;;;gid://shopify/Product/8612632658215;Anel Rock Star De Ouro 18K Com Rodio Negro E Kunzita E Diamante;0.0;13.0;0.0;AN03498
gid://shopify/ProductVariant/46509326303527;AN03514-10;10;15000.0;;;;;;gid://shopify/Product/8612632822055;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Morganita E Diamante;0.0;13.0;0.0;AN03514
gid://shopify/ProductVariant/46509326926119;AN03536-10;10;21000.0;;;;;;gid://shopify/Product/8612632920359;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Diamante E Rubi;1.0;13.0;0.0;AN03536
gid://shopify/ProductVariant/46509495320871;AN03482-10;10;860000.0;;;;;;gid://shopify/Product/8612659036455;Anel Especial De Ouro Branco 18K E Diamante E Turmalina Paraiba;0.0;13.0;0.0;AN03482
gid://shopify/ProductVariant/46509495910695;AN03500-10;10;48000.0;;;;;;gid://shopify/Product/8612659200295;Anel Especial De Ouro Branco 18K E Diamantes Mix;1.0;13.0;0.0;AN03500
gid://shopify/ProductVariant/46509496729895;AN03501-10;10;20000.0;;;;;;gid://shopify/Product/8612659364135;Anel Especial De Ouro Branco 18K E Diamantes Mix;0.0;13.0;0.0;AN03501
gid://shopify/ProductVariant/46509498761511;AN03540-10;10;64000.0;;;;;;gid://shopify/Product/8612659659047;Anel Rock Star De Ouro Branco 18K E Rubelita E Diamante;1.0;13.0;0.0;AN03540
gid://shopify/ProductVariant/46512694526247;PU01770T;Default Title;33000.0;;;;;;gid://shopify/Product/8613205868839;Pulseira Clássico De Ouro Branco 18K Com Ródio Negro E Diamante Solitário;5.0;1.0;0.0;PU01770T
gid://shopify/ProductVariant/46512698753319;BR06526T;Default Title;32000.0;;;;;;gid://shopify/Product/8613205967143;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre E Safira;0.0;1.0;0.0;BR06526T
gid://shopify/ProductVariant/46512699080999;BR06525T;Default Title;22000.0;;;;;;gid://shopify/Product/8613206065447;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;0.0;1.0;0.0;BR06525T
gid://shopify/ProductVariant/46512699375911;AN03359-10;10;91000.0;;;;;;gid://shopify/Product/8613206130983;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0.0;13.0;0.0;AN03359
gid://shopify/ProductVariant/46512700096807;AN01794-10;10;429000.0;;;;;;gid://shopify/Product/8613206294823;Anel Especial De Ouro Branco 18K E Diamante Solitário;0.0;13.0;0.0;AN01794
gid://shopify/ProductVariant/46512700555559;BR05967T;Default Title;9800.0;;;;;;gid://shopify/Product/8613206327591;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5.0;1.0;0.0;BR05967T
gid://shopify/ProductVariant/46512700588327;BR05970T;Default Title;11000.0;;;;;;gid://shopify/Product/8613206393127;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5.0;1.0;0.0;BR05970T
gid://shopify/ProductVariant/46512701079847;BR04858T;Default Title;1700.0;;;;;;gid://shopify/Product/8613206589735;Brinco Especial De Ouro Amarelo 18K E Esmeralda;5.0;1.0;0.0;BR04858T
gid://shopify/ProductVariant/46512701112615;CL03884;Default Title;23500.0;;;;;;gid://shopify/Product/8613206622503;Colar Especial De Ouro Branco 18K Com Ródio Negro E Rubi;0.0;1.0;1.0;CL03884
gid://shopify/ProductVariant/46512701243687;CL01124;G;10200.0;;;;;;gid://shopify/Product/8613206688039;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5.0;1.0;1.0;CL01124
gid://shopify/ProductVariant/46512701341991;CL01125;G;10200.0;;;;;;gid://shopify/Product/8613206786343;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5.0;1.0;1.0;CL01125
gid://shopify/ProductVariant/46512701374759;CL01131;M;9900.0;;;;;;gid://shopify/Product/8613206819111;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - M;5.0;1.0;0.0;CL01131
gid://shopify/ProductVariant/46512701407527;CL01132;M;9900.0;;;;;;gid://shopify/Product/8613206851879;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;5.0;1.0;0.0;CL01132
gid://shopify/ProductVariant/46512701440295;CL04200;G;13300.0;;;;;;gid://shopify/Product/8613206917415;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5.0;1.0;0.0;CL04200
gid://shopify/ProductVariant/46512701505831;CL04201;G;13300.0;;;;;;gid://shopify/Product/8613206950183;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5.0;1.0;0.0;CL04201
gid://shopify/ProductVariant/46512701571367;CL04202;M;10100.0;;;;;;gid://shopify/Product/8613207015719;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;5.0;1.0;0.0;CL04202
gid://shopify/ProductVariant/46512701866279;AN03326-10;10;21800.0;;;;;;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1.0;13.0;0.0;AN03326
gid://shopify/ProductVariant/46512702292263;AN02937-10;10;109000.0;;;;;;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1.0;13.0;0.0;AN02937
gid://shopify/ProductVariant/46512702882087;CO01285;Default Title;1450.0;;;;;;gid://shopify/Product/8613207343399;Corrente Pop De Prata Com Ouro Rosa;5.0;1.0;0.0;CO01285
gid://shopify/ProductVariant/46512703176999;BR05759T;G;3000.0;;;;;;gid://shopify/Product/8613207441703;Piercing Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5.0;1.0;0.0;BR05759T
gid://shopify/ProductVariant/46512703275303;CL04651;Default Title;7000.0;;;;;;gid://shopify/Product/8613207540007;Colar Especial De Ouro Amarelo 18K E Esmeralda;0.0;1.0;0.0;CL04651
gid://shopify/ProductVariant/46579526435111;AN03267-10;10;248000.0;;;;;;gid://shopify/Product/8630831677735;Anel New Vintage | Ouro Branco 18K com Safira e Diamantes;1.0;13.0;5.0;AN03267
gid://shopify/ProductVariant/46579527352615;AN03315-10;10;32000.0;;;;;;gid://shopify/Product/8630832005415;Anel New Vintage | Ouro Amarelo 18K com Rodonita e Diamantes;0.0;13.0;3.0;AN03315
gid://shopify/ProductVariant/46579528401191;AN03604-10;10;69000.0;;;;;;gid://shopify/Product/8630832431399;Anel New Vintage | Ouro Amarelo 18K com Esmeralda e Diamantes;1.0;13.0;4.0;AN03604
gid://shopify/ProductVariant/46579530891559;AN03605-10;10;29500.0;;;;;;gid://shopify/Product/8630832824615;Anel New Vintage | Ouro Amarelo 18K com Rodonita E Diamantes;0.0;13.0;3.0;AN03605
gid://shopify/ProductVariant/46579531972903;BR06592T;Default Title;29000.0;;;;;;gid://shopify/Product/8630833185063;Argola Fringe New Vintage | Ouro Amarelo 18K com Diamantes;5.0;1.0;4.0;BR06592T
gid://shopify/ProductVariant/46579532398887;BR06593T;Default Title;42500.0;;;;;;gid://shopify/Product/8630833545511;Brinco Power Fringe New Vintage | Ouro Amarelo 18K com Diamantes;6.0;1.0;5.0;BR06593T
gid://shopify/ProductVariant/46579532890407;BR06594T;Default Title;22000.0;;;;;;gid://shopify/Product/8630833709351;Brinco New Vintage | Ouro Amarelo 18K com Diamantes;6.0;1.0;3.0;BR06594T
gid://shopify/ProductVariant/46579533185319;BR06595T;Default Title;46000.0;;;;;;gid://shopify/Product/8630834004263;Brinco New Vintage Fringe | Ouro Amarelo e Branco 18K com Rodonitas, Safiras e Diamantes;0.0;1.0;5.0;BR06595T
gid://shopify/ProductVariant/46579533775143;BR06618T;G;54000.0;;;;;;gid://shopify/Product/8630834299175;Argola Power Diamond - G | Ouro Amarelo 18K, com Diamantes;5.0;1.0;5.0;BR06618T
gid://shopify/ProductVariant/46579534004519;BR06620T;Default Title;22000.0;;;;;;gid://shopify/Product/8630834528551;Brinco New Vintage | Ouro Branco 18K com Diamantes;5.0;1.0;5.0;BR06620T
gid://shopify/ProductVariant/46579534528807;BR06621T;Default Title;25000.0;;;;;;gid://shopify/Product/8630834725159;Brinco New Vintage Diamond | Ouro Branco 18K com Diamantes;6.0;1.0;4.0;BR06621T
gid://shopify/ProductVariant/46579535085863;BR06622T;Default Title;42000.0;;;;;;gid://shopify/Product/8630834954535;Brinco Diamond Fringe | Ouro Branco 18K e Diamantes;5.0;1.0;5.0;BR06622T
gid://shopify/ProductVariant/46579535708455;BR06623T;Default Title;42500.0;;;;;;gid://shopify/Product/8630835249447;Brinco Power Fringe New Vintage | Ouro Branco 18K com Diamantes;6.0;1.0;5.0;BR06623T
gid://shopify/ProductVariant/46579536593191;BR06624T;Default Title;37500.0;;;;;;gid://shopify/Product/8630835478823;Argola Power Fringe | Ouro Amarelo 18K e Diamantes;5.0;1.0;4.0;BR06624T
gid://shopify/ProductVariant/46579537084711;BR06625T;Default Title;37500.0;;;;;;gid://shopify/Product/8630835773735;Argola Power Fringe New Vintage | Ouro Branco 18K com Diamantes;6.0;1.0;4.0;BR06625T
gid://shopify/ProductVariant/46579537805607;BR06627T;M;37000.0;;;;;;gid://shopify/Product/8630836068647;Argola Power Diamond - M | Ouro Amarelo 18K com Diamantes;5.0;1.0;4.0;BR06627T
gid://shopify/ProductVariant/46579538297127;BR06628T;M;37000.0;;;;;;gid://shopify/Product/8630836298023;Argola Power Diamond - M | Ouro Branco 18K com Diamantes;5.0;1.0;4.0;BR06628T
gid://shopify/ProductVariant/46579539050791;BR06629T;G;54000.0;;;;;;gid://shopify/Product/8630836592935;Argola Power Diamond - G | Ouro Branco 18K com Diamantes;6.0;1.0;4.0;BR06629T
gid://shopify/ProductVariant/46579539312935;BR06632T;Default Title;25000.0;;;;;;gid://shopify/Product/8630836789543;Brinco New Vintage Diamond | Ouro Amarelo 18K com Diamantes;6.0;1.0;5.0;BR06632T
gid://shopify/ProductVariant/46579540263207;BR06633T;Default Title;42000.0;;;;;;gid://shopify/Product/8630837084455;Brinco New Vintage De Ouro Amarelo 18K E Diamante;5.0;1.0;0.0;BR06633T
gid://shopify/ProductVariant/46579540656423;BR06634T;Default Title;38000.0;;;;;;gid://shopify/Product/8630837248295;Brinco New Vintage Fringe | Ouro Branco 18K com Safiras e Diamantes;0.0;1.0;4.0;BR06634T
gid://shopify/ProductVariant/46579541508391;BR06635T;Default Title;32000.0;;;;;;gid://shopify/Product/8630837477671;Brinco New Vintage Power | Ouro Branco 18K com Diamantes;5.0;1.0;4.0;BR06635T
gid://shopify/ProductVariant/46579542065447;BR06637T;Default Title;115000.0;;;;;;gid://shopify/Product/8630837805351;Brinco New Vintage Fringe | Ouro Amarelo e Branco 18K com Esmeraldas e Diamantes;0.0;1.0;5.0;BR06637T
gid://shopify/ProductVariant/46579542425895;BR06638T;Default Title;95000.0;;;;;;gid://shopify/Product/8630838067495;Brinco New Vintage Fringe | Ouro Amarelo e Branco 18K com Esmeraldas e Diamantes;0.0;1.0;4.0;BR06638T
gid://shopify/ProductVariant/46579542982951;CL04668;Default Title;42000.0;;;;;;gid://shopify/Product/8630838165799;Colar New Vintage Fringe | Ouro Amarelo 18K com Esmeralda e Diamantes;0.0;1.0;4.0;CL04668
gid://shopify/ProductVariant/46579543834919;CL04669;Default Title;39000.0;;;;;;gid://shopify/Product/8630838460711;Colar Heart New Vintage | Ouro Amarelo 18K com Rodonita e Diamantes;0.0;1.0;4.0;CL04669
gid://shopify/ProductVariant/46579544850727;PU02096T;Default Title;39000.0;;;;;;gid://shopify/Product/8630838755623;Pulseira New Vintage | Ouro Amarelo 18K com Rodonita e Diamantes;0.0;1.0;3.0;PU02096T
gid://shopify/ProductVariant/46579545112871;PU02097T;M;34000.0;;;;;;gid://shopify/Product/8630839017767;Pulseira New Vintage Fringe | Ouro Amarelo 18K com Diamantes;15.0;3.0;4.0;PU02097T
gid://shopify/ProductVariant/46579545768231;PU02098T;M;34000.0;;;;;;gid://shopify/Product/8630839279911;Pulseira New Vintage Fringe | Ouro Branco 18K com Diamantes;15.0;3.0;3.0;PU02098T
gid://shopify/ProductVariant/46581803417895;BR06636T;Default Title;36000.0;;;;;;gid://shopify/Product/8631433986343;Brinco New Vintage Fringe  | Ouro 18K Com Ródio Negro, Safiras e Diamantes;0.0;1.0;3.0;BR06636T
gid://shopify/ProductVariant/46651950104871;;Default Title;5500.0;;;;;;gid://shopify/Product/8653629653287;Colar First Diamond De Ouro 18K E Diamante;0.0;1.0;0.0;
gid://shopify/ProductVariant/46775448305959;teste;Default Title;0.1;;;;;;gid://shopify/Product/8714357047591;Testando o fluxo shopify;0.0;1.0;2.0;teste
gid://shopify/ProductVariant/46804975059239;33869986-3670-408f-9ec6-500f1d5989f3;Corrente Pop De Prata Com Ouro Amarelo + U Pingente Pop De Prata Com Ouro Amarelo - G;2375.0;;;;;;gid://shopify/Product/8724351320359;Corrente + Letra;0.0;26.0;2.0;33869986
gid://shopify/ProductVariant/46965622571303;CL04655;G;7800.0;;;;;;gid://shopify/Product/8775432700199;Colar Black Leopardo De Prata Com Ródio Negro - G;5.0;1.0;0.0;CL04655
gid://shopify/ProductVariant/46965622800679;BR06400T;Default Title;150000.0;;;;;;gid://shopify/Product/8775432798503;Brinco Celebrate De Ouro Amarelo E Branco 18K E Esmeralda;0.0;1.0;0.0;BR06400T
gid://shopify/ProductVariant/46965622997287;CL01440;Default Title;55000.0;;;;;;gid://shopify/Product/8775432864039;Colar Choker De Ouro Branco 18K E Diamante;1.0;1.0;0.0;CL01440
gid://shopify/ProductVariant/46965623226663;CL01514;Default Title;6300.0;;;;;;gid://shopify/Product/8775432929575;Colar Choker De Ouro Amarelo 18K E Diamante;5.0;1.0;0.0;CL01514
gid://shopify/ProductVariant/46965623423271;CL04645;Default Title;22000.0;;;;;;gid://shopify/Product/8775432995111;Colar Choker De Ouro 18K Com Ródio Negro E Rubi;0.0;1.0;0.0;CL04645
gid://shopify/ProductVariant/46965623488807;BR06582T;Default Title;33000.0;;;;;;gid://shopify/Product/8775433060647;Brinco Clássico De Ouro Amarelo E Branco 18K E Esmeralda E Diamante Negro;1.0;1.0;0.0;BR06582T
gid://shopify/ProductVariant/46965623587111;BR06598T;Default Title;1500.0;;;;;;gid://shopify/Product/8775433158951;Brinco Clássico De Ouro 18K Com Ródio Negro E Safira;0.0;1.0;0.0;BR06598T
gid://shopify/ProductVariant/46965623947559;BR06603T;Default Title;1200.0;;;;;;gid://shopify/Product/8775433191719;Brinco Clássico De Ouro Amarelo 18K E Safira;0.0;1.0;0.0;BR06603T
