id;sku;title;price;compareAtPrice;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46355451707687;BR04914T;Default Title;31000.0;31000.0;gid://shopify/Product/8577751286055;Brinco Ear Cuff Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;3;BR04914T
gid://shopify/ProductVariant/46355452363047;BR04913T;Default Title;44000.0;39000.0;gid://shopify/Product/8577751941415;Brinco Ear Cuff Voyeur De Ouro Branco 18K E Diamante;6;1;3;BR04913T
gid://shopify/ProductVariant/46355477070119;BR03066T;Default Title;13900.0;13900.0;gid://shopify/Product/8577761968423;Brinco Ear Cuff Universo De Ouro Branco 18K Com Ródio Negro E Esmeralda;6;1;2;BR03066T
gid://shopify/ProductVariant/46355477397799;BR03071T;Default Title;24000.0;24000.0;gid://shopify/Product/8577762230567;Brinco Ear Cuff Universo De Ouro Branco 18K Com Ródio Negro E Diamante Negro;5;1;2;BR03071T
gid://shopify/ProductVariant/46355477528871;BR03110T;Default Title;7900.0;7900.0;gid://shopify/Product/8577762361639;Brinco Ear Cuff Universo De Ouro Branco 18K Com Ródio Negro E Diamante Negro;7;1;2;BR03110T
gid://shopify/ProductVariant/46355477823783;BR05002T;Default Title;21000.0;21000.0;gid://shopify/Product/8577762656551;Brinco Ear Cuff Universo De Ouro Branco 18K Com Ródio Negro E Diamante;7;1;1;BR05002T
gid://shopify/ProductVariant/46355477922087;BR03063T;Default Title;17700.0;17700.0;gid://shopify/Product/8577762754855;Brinco Ear Cuff Universo De Ouro Branco 18K E Diamante;7;1;2;BR03063T
gid://shopify/ProductVariant/46355478053159;BR03070T;Default Title;48000.0;48000.0;gid://shopify/Product/8577762885927;Brinco Ear Cuff Universo De Ouro Branco 18K E Diamante;6;1;2;BR03070T
gid://shopify/ProductVariant/46355478184231;BR04906T;Default Title;33000.0;33000.0;gid://shopify/Product/8577763016999;Brinco Ear Cuff Universo De Ouro Branco 18K E Diamante;7;1;2;BR04906T
gid://shopify/ProductVariant/46355494469927;BR06054T;G;25000.0;25000.0;gid://shopify/Product/8577768915239;Brinco We Love Sapphire De Ouro Amarelo 18K E Diamante - G;5;1;3;BR06054T
