id;sku;__parentId;product_id;product_title;totalVariants;inventoryItem_id;variant.id;variant.sku;variant.title;location_id;location_name;Qty;sku_2
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890153255;AN03032-11;gid://shopify/ProductVariant/46393483854119;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890153255;gid://shopify/ProductVariant/46393483854119;AN03032-11;11;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890153255;AN03032-11;gid://shopify/ProductVariant/46393483854119;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890153255;gid://shopify/ProductVariant/46393483854119;AN03032-11;11;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890186023;AN03032-12;gid://shopify/ProductVariant/46393483886887;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890186023;gid://shopify/ProductVariant/46393483886887;AN03032-12;12;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890186023;AN03032-12;gid://shopify/ProductVariant/46393483886887;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890186023;gid://shopify/ProductVariant/46393483886887;AN03032-12;12;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890218791;AN03032-13;gid://shopify/ProductVariant/46393483919655;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890218791;gid://shopify/ProductVariant/46393483919655;AN03032-13;13;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890218791;AN03032-13;gid://shopify/ProductVariant/46393483919655;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890218791;gid://shopify/ProductVariant/46393483919655;AN03032-13;13;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890251559;AN03032-14;gid://shopify/ProductVariant/46393483952423;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890251559;gid://shopify/ProductVariant/46393483952423;AN03032-14;14;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890251559;AN03032-14;gid://shopify/ProductVariant/46393483952423;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890251559;gid://shopify/ProductVariant/46393483952423;AN03032-14;14;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890284327;AN03032-15;gid://shopify/ProductVariant/46393483985191;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890284327;gid://shopify/ProductVariant/46393483985191;AN03032-15;15;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890284327;AN03032-15;gid://shopify/ProductVariant/46393483985191;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890284327;gid://shopify/ProductVariant/46393483985191;AN03032-15;15;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890317095;AN03032-16;gid://shopify/ProductVariant/46393484017959;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890317095;gid://shopify/ProductVariant/46393484017959;AN03032-16;16;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890317095;AN03032-16;gid://shopify/ProductVariant/46393484017959;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890317095;gid://shopify/ProductVariant/46393484017959;AN03032-16;16;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890349863;AN03032-17;gid://shopify/ProductVariant/46393484050727;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890349863;gid://shopify/ProductVariant/46393484050727;AN03032-17;17;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890349863;AN03032-17;gid://shopify/ProductVariant/46393484050727;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890349863;gid://shopify/ProductVariant/46393484050727;AN03032-17;17;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890382631;AN03032-18;gid://shopify/ProductVariant/46393484083495;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890382631;gid://shopify/ProductVariant/46393484083495;AN03032-18;18;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890382631;AN03032-18;gid://shopify/ProductVariant/46393484083495;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890382631;gid://shopify/ProductVariant/46393484083495;AN03032-18;18;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890415399;AN03032-19;gid://shopify/ProductVariant/46393484116263;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890415399;gid://shopify/ProductVariant/46393484116263;AN03032-19;19;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890415399;AN03032-19;gid://shopify/ProductVariant/46393484116263;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890415399;gid://shopify/ProductVariant/46393484116263;AN03032-19;19;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890448167;AN03032-20;gid://shopify/ProductVariant/46393484149031;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890448167;gid://shopify/ProductVariant/46393484149031;AN03032-20;20;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890448167;AN03032-20;gid://shopify/ProductVariant/46393484149031;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890448167;gid://shopify/ProductVariant/46393484149031;AN03032-20;20;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890480935;AN03032-21;gid://shopify/ProductVariant/46393484181799;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890480935;gid://shopify/ProductVariant/46393484181799;AN03032-21;21;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890480935;AN03032-21;gid://shopify/ProductVariant/46393484181799;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890480935;gid://shopify/ProductVariant/46393484181799;AN03032-21;21;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890513703;AN03032-22;gid://shopify/ProductVariant/46393484214567;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890513703;gid://shopify/ProductVariant/46393484214567;AN03032-22;22;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03032
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890513703;AN03032-22;gid://shopify/ProductVariant/46393484214567;gid://shopify/Product/8582661046567;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;13;gid://shopify/InventoryItem/48444890513703;gid://shopify/ProductVariant/46393484214567;AN03032-22;22;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03032
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890546471;AN03033-10;gid://shopify/ProductVariant/46393484247335;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890546471;gid://shopify/ProductVariant/46393484247335;AN03033-10;10;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890546471;AN03033-10;gid://shopify/ProductVariant/46393484247335;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890546471;gid://shopify/ProductVariant/46393484247335;AN03033-10;10;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890579239;AN03033-11;gid://shopify/ProductVariant/46393484280103;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890579239;gid://shopify/ProductVariant/46393484280103;AN03033-11;11;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890579239;AN03033-11;gid://shopify/ProductVariant/46393484280103;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890579239;gid://shopify/ProductVariant/46393484280103;AN03033-11;11;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890612007;AN03033-12;gid://shopify/ProductVariant/46393484312871;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890612007;gid://shopify/ProductVariant/46393484312871;AN03033-12;12;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890612007;AN03033-12;gid://shopify/ProductVariant/46393484312871;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890612007;gid://shopify/ProductVariant/46393484312871;AN03033-12;12;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890644775;AN03033-13;gid://shopify/ProductVariant/46393484345639;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890644775;gid://shopify/ProductVariant/46393484345639;AN03033-13;13;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890644775;AN03033-13;gid://shopify/ProductVariant/46393484345639;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890644775;gid://shopify/ProductVariant/46393484345639;AN03033-13;13;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890677543;AN03033-14;gid://shopify/ProductVariant/46393484378407;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890677543;gid://shopify/ProductVariant/46393484378407;AN03033-14;14;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890677543;AN03033-14;gid://shopify/ProductVariant/46393484378407;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890677543;gid://shopify/ProductVariant/46393484378407;AN03033-14;14;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890710311;AN03033-15;gid://shopify/ProductVariant/46393484411175;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890710311;gid://shopify/ProductVariant/46393484411175;AN03033-15;15;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890710311;AN03033-15;gid://shopify/ProductVariant/46393484411175;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890710311;gid://shopify/ProductVariant/46393484411175;AN03033-15;15;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890743079;AN03033-16;gid://shopify/ProductVariant/46393484443943;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890743079;gid://shopify/ProductVariant/46393484443943;AN03033-16;16;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890743079;AN03033-16;gid://shopify/ProductVariant/46393484443943;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890743079;gid://shopify/ProductVariant/46393484443943;AN03033-16;16;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890775847;AN03033-17;gid://shopify/ProductVariant/46393484476711;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890775847;gid://shopify/ProductVariant/46393484476711;AN03033-17;17;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890775847;AN03033-17;gid://shopify/ProductVariant/46393484476711;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890775847;gid://shopify/ProductVariant/46393484476711;AN03033-17;17;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890808615;AN03033-18;gid://shopify/ProductVariant/46393484509479;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890808615;gid://shopify/ProductVariant/46393484509479;AN03033-18;18;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890808615;AN03033-18;gid://shopify/ProductVariant/46393484509479;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890808615;gid://shopify/ProductVariant/46393484509479;AN03033-18;18;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890841383;AN03033-19;gid://shopify/ProductVariant/46393484542247;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890841383;gid://shopify/ProductVariant/46393484542247;AN03033-19;19;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890841383;AN03033-19;gid://shopify/ProductVariant/46393484542247;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890841383;gid://shopify/ProductVariant/46393484542247;AN03033-19;19;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890874151;AN03033-20;gid://shopify/ProductVariant/46393484575015;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890874151;gid://shopify/ProductVariant/46393484575015;AN03033-20;20;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890874151;AN03033-20;gid://shopify/ProductVariant/46393484575015;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890874151;gid://shopify/ProductVariant/46393484575015;AN03033-20;20;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890906919;AN03033-21;gid://shopify/ProductVariant/46393484607783;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890906919;gid://shopify/ProductVariant/46393484607783;AN03033-21;21;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890906919;AN03033-21;gid://shopify/ProductVariant/46393484607783;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890906919;gid://shopify/ProductVariant/46393484607783;AN03033-21;21;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444890939687;AN03033-22;gid://shopify/ProductVariant/46393484640551;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890939687;gid://shopify/ProductVariant/46393484640551;AN03033-22;22;gid://shopify/Location/88734269735;Encomenda - Ouro;5;AN03033
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444890939687;AN03033-22;gid://shopify/ProductVariant/46393484640551;gid://shopify/Product/8582661079335;Anel Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;13;gid://shopify/InventoryItem/48444890939687;gid://shopify/ProductVariant/46393484640551;AN03033-22;22;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03033
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891005223;AN03027-10;gid://shopify/ProductVariant/46393484706087;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891005223;gid://shopify/ProductVariant/46393484706087;AN03027-10;10;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891005223;AN03027-10;gid://shopify/ProductVariant/46393484706087;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891005223;gid://shopify/ProductVariant/46393484706087;AN03027-10;10;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891037991;AN03027-11;gid://shopify/ProductVariant/46393484738855;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891037991;gid://shopify/ProductVariant/46393484738855;AN03027-11;11;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891037991;AN03027-11;gid://shopify/ProductVariant/46393484738855;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891037991;gid://shopify/ProductVariant/46393484738855;AN03027-11;11;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891070759;AN03027-12;gid://shopify/ProductVariant/46393484771623;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891070759;gid://shopify/ProductVariant/46393484771623;AN03027-12;12;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891070759;AN03027-12;gid://shopify/ProductVariant/46393484771623;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891070759;gid://shopify/ProductVariant/46393484771623;AN03027-12;12;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891103527;AN03027-13;gid://shopify/ProductVariant/46393484804391;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891103527;gid://shopify/ProductVariant/46393484804391;AN03027-13;13;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891103527;AN03027-13;gid://shopify/ProductVariant/46393484804391;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891103527;gid://shopify/ProductVariant/46393484804391;AN03027-13;13;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891136295;AN03027-14;gid://shopify/ProductVariant/46393484837159;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891136295;gid://shopify/ProductVariant/46393484837159;AN03027-14;14;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891136295;AN03027-14;gid://shopify/ProductVariant/46393484837159;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891136295;gid://shopify/ProductVariant/46393484837159;AN03027-14;14;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891169063;AN03027-15;gid://shopify/ProductVariant/46393484869927;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891169063;gid://shopify/ProductVariant/46393484869927;AN03027-15;15;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891169063;AN03027-15;gid://shopify/ProductVariant/46393484869927;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891169063;gid://shopify/ProductVariant/46393484869927;AN03027-15;15;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891201831;AN03027-16;gid://shopify/ProductVariant/46393484902695;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891201831;gid://shopify/ProductVariant/46393484902695;AN03027-16;16;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891201831;AN03027-16;gid://shopify/ProductVariant/46393484902695;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891201831;gid://shopify/ProductVariant/46393484902695;AN03027-16;16;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891234599;AN03027-17;gid://shopify/ProductVariant/46393484935463;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891234599;gid://shopify/ProductVariant/46393484935463;AN03027-17;17;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891234599;AN03027-17;gid://shopify/ProductVariant/46393484935463;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891234599;gid://shopify/ProductVariant/46393484935463;AN03027-17;17;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891267367;AN03027-18;gid://shopify/ProductVariant/46393484968231;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891267367;gid://shopify/ProductVariant/46393484968231;AN03027-18;18;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891267367;AN03027-18;gid://shopify/ProductVariant/46393484968231;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891267367;gid://shopify/ProductVariant/46393484968231;AN03027-18;18;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891300135;AN03027-19;gid://shopify/ProductVariant/46393485000999;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891300135;gid://shopify/ProductVariant/46393485000999;AN03027-19;19;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48444891300135;AN03027-19;gid://shopify/ProductVariant/46393485000999;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891300135;gid://shopify/ProductVariant/46393485000999;AN03027-19;19;gid://shopify/Location/88734335271;Encomenda - Prata;0;AN03027
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48444891332903;AN03027-20;gid://shopify/ProductVariant/46393485033767;gid://shopify/Product/8582661144871;Anel Lifestyle De Ouro Branco 18K E Diamante - G;13;gid://shopify/InventoryItem/48444891332903;gid://shopify/ProductVariant/46393485033767;AN03027-20;20;gid://shopify/Location/88734269735;Encomenda - Ouro;0;AN03027
