id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46336549552423;PU01336T;P;4500.0;3700.0;6;gid://shopify/Product/8573630251303;Pulseira Algeminha De Ouro Branco 18K Com Ródio Negro E Diamante - P;6.0;1.0;3;PU01336T
gid://shopify/ProductVariant/46336551715111;PU01333T;P;4500.0;3700.0;7;gid://shopify/Product/8573630546215;Pulseira Algeminha De Ouro Branco 18K E Diamante - P;7.0;1.0;3;PU01333T
gid://shopify/ProductVariant/46336553550119;PU01334T;P;4500.0;3700.0;9;gid://shopify/Product/8573630939431;Pulseira Algeminha De Ouro Rosa 18K E Diamante - P;9.0;1.0;4;PU01334T
gid://shopify/ProductVariant/46336572752167;BR04304T;Default Title;5500.0;3200.0;6;gid://shopify/Product/8573634642215;Brinco First Diamond De Ouro Branco 18K Com Ródio Negro E Diamante;6.0;1.0;4;BR04304T
gid://shopify/ProductVariant/46336573833511;CL01285;Default Title;8900.0;5500.0;7;gid://shopify/Product/8573635428647;Colar First Diamond De Ouro Branco 18K Com Ródio Negro E Diamante;7.0;1.0;5;CL01285
gid://shopify/ProductVariant/46336574161191;CL01286;Default Title;8900.0;5500.0;6;gid://shopify/Product/8573635723559;Colar First Diamond De Ouro Rosa 18K E Diamante;6.0;1.0;4;CL01286
gid://shopify/ProductVariant/46336588054823;PI01064;Default Title;2800.0;1900.0;6;gid://shopify/Product/8573637853479;Pingente Pequeno De Ouro Amarelo 18K E Diamante;6.0;1.0;3;PI01064
gid://shopify/ProductVariant/46336590315815;PI01065;Default Title;2400.0;1650.0;8;gid://shopify/Product/8573638148391;Pingente Pequeno De Ouro Amarelo 18K E Diamante;8.0;1.0;3;PI01065
gid://shopify/ProductVariant/46336597393703;PI01062;Default Title;2800.0;1900.0;7;gid://shopify/Product/8573639262503;Pingente Pequeno De Ouro Branco 18K E Diamante;7.0;1.0;3;PI01062
gid://shopify/ProductVariant/46336599720231;PI01063;Default Title;2400.0;1650.0;8;gid://shopify/Product/8573639622951;Pingente Pequeno De Ouro Branco 18K E Diamante;8.0;1.0;3;PI01063
gid://shopify/ProductVariant/46336613384487;BR05791T;Default Title;2200.0;2200.0;8;gid://shopify/Product/8573641785639;Brinco Protea De Prata Com Ouro Rosa;8.0;1.0;4;BR05791T
gid://shopify/ProductVariant/46336643760423;BR06120T;P;4700.0;4200.0;8;gid://shopify/Product/8573647487271;Brinco Leopardo De Prata Com Ouro Amarelo - P;8.0;1.0;5;BR06120T
gid://shopify/ProductVariant/46336645759271;BR06121T;M;5400.0;4900.0;7;gid://shopify/Product/8573648044327;Brinco Leopardo De Prata Com Ouro Amarelo - M;7.0;1.0;5;BR06121T
gid://shopify/ProductVariant/46336646086951;BR06122T;G;5900.0;5400.0;6;gid://shopify/Product/8573648372007;Brinco Leopardo De Prata Com Ouro Amarelo - G;6.0;1.0;5;BR06122T
