id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46336405995815;BR03449T;Default Title;2900.0;2000.0;6;gid://shopify/Product/8573608722727;Brinco Especial De Ouro Branco 18K E Diamante Solitário;6;1;3;BR03449T
gid://shopify/ProductVariant/46336406126887;BR05301T;Default Title;1900.0;1400.0;6;gid://shopify/Product/8573608788263;Brinco Especial De Ouro Branco 18K E Diamante Solitário;6;1;3;BR05301T
gid://shopify/ProductVariant/46336406159655;BR06039T;Default Title;6900.0;5900.0;5;gid://shopify/Product/8573608821031;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;3;BR06039T
gid://shopify/ProductVariant/46336406225191;BR06040T;Default Title;8900.0;;5;gid://shopify/Product/8573608853799;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;3;BR06040T
gid://shopify/ProductVariant/46336406257959;BR06041T;Default Title;12500.0;10500.0;5;gid://shopify/Product/8573608886567;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;3;BR06041T
gid://shopify/ProductVariant/46336406847783;BR06042T;Default Title;19500.0;16800.0;5;gid://shopify/Product/8573609017639;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;3;BR06042T
gid://shopify/ProductVariant/46336408060199;BR06111T;Default Title;1900.0;1400.0;5;gid://shopify/Product/8573609214247;Brinco Especial De Ouro Rosa 18K E Diamante Solitário;5;1;0;BR06111T
gid://shopify/ProductVariant/46336409796903;CL04441;Default Title;8900.0;5950.0;5;gid://shopify/Product/8573609476391;Colar Especial De Ouro Branco 18K E Diamante Solitário;5;1;2;CL04441
gid://shopify/ProductVariant/46336410583335;CL04442;Default Title;11000.0;11000.0;0;gid://shopify/Product/8573609607463;Colar Especial De Ouro Branco 18K E Diamante Solitário;0;1;0;CL04442
gid://shopify/ProductVariant/46336411205927;CL04443;Default Title;12900.0;11000.0;5;gid://shopify/Product/8573609705767;Colar Especial De Ouro Branco 18K E Diamante Solitário;5;1;2;CL04443
gid://shopify/ProductVariant/46336489095463;BR06473T;Default Title;57000.0;57000.0;0;gid://shopify/Product/8573617799463;Brinco Ear Cuff Eterna Rock | Ouro Branco 18K com Ródio Negro e Safiras;0;1;1;BR06473T
gid://shopify/ProductVariant/46336489128231;BR06258T;Default Title;21900.0;18000.0;0;gid://shopify/Product/8573617832231;Brinco Eterna Rock | Ouro Branco 18K com Morganita e Diamantes;0;1;1;BR06258T
gid://shopify/ProductVariant/46336489390375;CL06397;Default Title;24000.0;24000.0;0;gid://shopify/Product/8573617930535;Colar Eterna Rock | Ouro Branco 18K com Ródio Negro, Kunzita e Diamantes;0;1;1;CL06397
gid://shopify/ProductVariant/46336517308711;BR06392T;Default Title;31000.0;31000.0;0;gid://shopify/Product/8573624090919;Brinco Eterna Rock De Ouro Branco 18K E Topázio E Diamante;0;1;1;BR06392T
gid://shopify/ProductVariant/46336525238567;BR03582T;Default Title;44000.0;44000.0;0;gid://shopify/Product/8573625237799;Brinco Gala De Ouro Branco 18K Com Ródio Negro E Diamante;0;1;1;BR03582T
