id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46393516523815;AN03307-10;10;12000.0;9500.0;5;gid://shopify/Product/8582665994535;Anel Savage Solitário | Ouro Branco 18K E Diamante;66.0;13.0;3;AN03307
gid://shopify/ProductVariant/46393517015335;AN03368-10;10;5700.0;5700.0;5;gid://shopify/Product/8582666092839;Anel Savage De Ouro Branco 18K E Diamante Solitário;66.0;13.0;3;AN03368
gid://shopify/ProductVariant/46393517441319;AN01870-10;10;4500.0;4500.0;5;gid://shopify/Product/8582666125607;Anel Savage Solitário | Ouro Rosa 18K E Diamante;67.0;13.0;1;AN01870
gid://shopify/ProductVariant/46393518719271;AN01724-10;10;9800.0;7200.0;5;gid://shopify/Product/8582666223911;Anel Universo | Ouro Branco 18K Com Ródio Negro E Esmeraldas;67.0;13.0;3;AN01724
gid://shopify/ProductVariant/46393519178023;AN01748-10;10;7600.0;6200.0;5;gid://shopify/Product/8582666322215;Anel Universo | Ouro Branco 18K Com Ródio Negro E Rubis;66.0;13.0;3;AN01748
gid://shopify/ProductVariant/46393519800615;AN01749-10;10;7600.0;6200.0;5;gid://shopify/Product/8582666453287;Anel Universo | Ouro Branco 18K Com Ródio Negro E Safiras;68.0;13.0;4;AN01749
gid://shopify/ProductVariant/46393520423207;AN01865-10;10;9800.0;7500.0;5;gid://shopify/Product/8582666649895;Anel Universo | Ouro Branco 18K Com Ródio Negro E Diamantes Negros;66.0;13.0;3;AN01865
gid://shopify/ProductVariant/46496815612199;CL03749;P;16000.0;16000.0;5;gid://shopify/Product/8608792969511;Colar Love Ny De Ouro Amarelo 18K E Diamante - P;11.0;3.0;2;CL03749
gid://shopify/ProductVariant/46506764697895;AN02702-10;10;23000.0;23000.0;5;gid://shopify/Product/8612227383591;Anel Especial De Ouro Branco 18K E Diamante Solitario;67.0;13.0;0;AN02702
gid://shopify/ProductVariant/46509285310759;AN03188-10;10;36000.0;30500.0;5;gid://shopify/Product/8612628398375;Anel Especial De Ouro Branco 18K E Diamante Solitario;66.0;13.0;0;AN03188
gid://shopify/ProductVariant/46509292716327;AN03046-10;10;23000.0;19000.0;5;gid://shopify/Product/8612629217575;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;67.0;13.0;0;AN03046
gid://shopify/ProductVariant/46509294846247;AN03043-10;10;22000.0;18000.0;5;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;66.0;13.0;0;AN03043
gid://shopify/ProductVariant/46509317259559;AN03460-10;10;16500.0;16500.0;5;gid://shopify/Product/8612631806247;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Quartzo E Diamante;66.0;13.0;0;AN03460
