id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount.count;sku_2;variant.sku;variant.id;encomenda ouro;encomenda prata;Encomendavel;Em estoque
gid://shopify/ProductVariant/46393486246183;AN03031-14;14;26500.0;17000.0;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-14;gid://shopify/ProductVariant/46393486246183;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486278951;AN03031-15;15;26500.0;17000.0;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-15;gid://shopify/ProductVariant/46393486278951;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486311719;AN03031-16;16;26500.0;17000.0;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-16;gid://shopify/ProductVariant/46393486311719;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486344487;AN03031-17;17;26500.0;17000.0;6;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-17;gid://shopify/ProductVariant/46393486344487;5.0;0.0;True;True
gid://shopify/ProductVariant/46393486377255;AN03031-18;18;26500.0;17000.0;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-18;gid://shopify/ProductVariant/46393486377255;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486410023;AN03031-19;19;26500.0;17000.0;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-19;gid://shopify/ProductVariant/46393486410023;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486442791;AN03031-20;20;26500.0;17000.0;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-20;gid://shopify/ProductVariant/46393486442791;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486475559;AN03031-21;21;26500.0;17000.0;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-21;gid://shopify/ProductVariant/46393486475559;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486508327;AN03031-22;22;26500.0;17000.0;5;gid://shopify/Product/8582661308711;Anel Lifestyle | Ouro Branco 18K E Diamantes;66;13;2;AN03031;AN03031-22;gid://shopify/ProductVariant/46393486508327;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486541095;AN03028-10;10;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-10;gid://shopify/ProductVariant/46393486541095;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486573863;AN03028-11;11;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-11;gid://shopify/ProductVariant/46393486573863;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486606631;AN03028-12;12;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-12;gid://shopify/ProductVariant/46393486606631;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486639399;AN03028-13;13;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-13;gid://shopify/ProductVariant/46393486639399;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486672167;AN03028-14;14;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-14;gid://shopify/ProductVariant/46393486672167;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486704935;AN03028-15;15;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-15;gid://shopify/ProductVariant/46393486704935;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486737703;AN03028-16;16;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-16;gid://shopify/ProductVariant/46393486737703;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486770471;AN03028-17;17;7900.0;5900.0;6;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-17;gid://shopify/ProductVariant/46393486770471;5.0;0.0;True;True
gid://shopify/ProductVariant/46393486803239;AN03028-18;18;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-18;gid://shopify/ProductVariant/46393486803239;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486836007;AN03028-19;19;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-19;gid://shopify/ProductVariant/46393486836007;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486868775;AN03028-20;20;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-20;gid://shopify/ProductVariant/46393486868775;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486901543;AN03028-21;21;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-21;gid://shopify/ProductVariant/46393486901543;5.0;0.0;True;False
gid://shopify/ProductVariant/46393486934311;AN03028-22;22;7900.0;5900.0;5;gid://shopify/Product/8582661341479;Anel Lifestyle | Ouro Amarelo 18K;66;13;2;AN03028;AN03028-22;gid://shopify/ProductVariant/46393486934311;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487130919;AN02823-10;10;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-10;gid://shopify/ProductVariant/46393487130919;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487163687;AN02823-11;11;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-11;gid://shopify/ProductVariant/46393487163687;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487196455;AN02823-12;12;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-12;gid://shopify/ProductVariant/46393487196455;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487229223;AN02823-13;13;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-13;gid://shopify/ProductVariant/46393487229223;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487261991;AN02823-14;14;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-14;gid://shopify/ProductVariant/46393487261991;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487294759;AN02823-15;15;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-15;gid://shopify/ProductVariant/46393487294759;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487327527;AN02823-16;16;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-16;gid://shopify/ProductVariant/46393487327527;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487360295;AN02823-17;17;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-17;gid://shopify/ProductVariant/46393487360295;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487393063;AN02823-18;18;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-18;gid://shopify/ProductVariant/46393487393063;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487425831;AN02823-19;19;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-19;gid://shopify/ProductVariant/46393487425831;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487458599;AN02823-20;20;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-20;gid://shopify/ProductVariant/46393487458599;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487491367;AN02823-21;21;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-21;gid://shopify/ProductVariant/46393487491367;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487524135;AN02823-22;22;8500.0;8500.0;0;gid://shopify/Product/8582661407015;Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;0;13;3;AN02823;AN02823-22;gid://shopify/ProductVariant/46393487524135;0.0;0.0;False;False
gid://shopify/ProductVariant/46393487687975;AN02824-10;10;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-10;gid://shopify/ProductVariant/46393487687975;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487720743;AN02824-11;11;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-11;gid://shopify/ProductVariant/46393487720743;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487753511;AN02824-12;12;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-12;gid://shopify/ProductVariant/46393487753511;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487786279;AN02824-13;13;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-13;gid://shopify/ProductVariant/46393487786279;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487819047;AN02824-14;14;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-14;gid://shopify/ProductVariant/46393487819047;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487851815;AN02824-15;15;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-15;gid://shopify/ProductVariant/46393487851815;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487884583;AN02824-16;16;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-16;gid://shopify/ProductVariant/46393487884583;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487917351;AN02824-17;17;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-17;gid://shopify/ProductVariant/46393487917351;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487950119;AN02824-18;18;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-18;gid://shopify/ProductVariant/46393487950119;5.0;0.0;True;False
gid://shopify/ProductVariant/46393487982887;AN02824-19;19;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-19;gid://shopify/ProductVariant/46393487982887;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488015655;AN02824-20;20;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-20;gid://shopify/ProductVariant/46393488015655;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488048423;AN02824-21;21;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-21;gid://shopify/ProductVariant/46393488048423;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488081191;AN02824-22;22;11500.0;9800.0;5;gid://shopify/Product/8582661472551;Anel Love Ny | Ouro Branco 18K E Diamantes;65;13;3;AN02824;AN02824-22;gid://shopify/ProductVariant/46393488081191;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488146727;AN02815-10;10;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-10;gid://shopify/ProductVariant/46393488146727;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488179495;AN02815-11;11;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-11;gid://shopify/ProductVariant/46393488179495;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488212263;AN02815-12;12;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-12;gid://shopify/ProductVariant/46393488212263;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488245031;AN02815-13;13;7900.0;6800.0;6;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-13;gid://shopify/ProductVariant/46393488245031;5.0;0.0;True;True
gid://shopify/ProductVariant/46393488277799;AN02815-14;14;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-14;gid://shopify/ProductVariant/46393488277799;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488310567;AN02815-15;15;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-15;gid://shopify/ProductVariant/46393488310567;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488343335;AN02815-16;16;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-16;gid://shopify/ProductVariant/46393488343335;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488376103;AN02815-17;17;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-17;gid://shopify/ProductVariant/46393488376103;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488408871;AN02815-18;18;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-18;gid://shopify/ProductVariant/46393488408871;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488441639;AN02815-19;19;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-19;gid://shopify/ProductVariant/46393488441639;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488474407;AN02815-20;20;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-20;gid://shopify/ProductVariant/46393488474407;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488507175;AN02815-21;21;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-21;gid://shopify/ProductVariant/46393488507175;5.0;0.0;True;False
gid://shopify/ProductVariant/46393488539943;AN02815-22;22;7900.0;6800.0;5;gid://shopify/Product/8582661538087;Anel Love Ny | Ouro Amarelo 18K;66;13;3;AN02815;AN02815-22;gid://shopify/ProductVariant/46393488539943;5.0;0.0;True;False
gid://shopify/ProductVariant/46393489260839;AN03585-10;10;1500.0;1500.0;5;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-10;gid://shopify/ProductVariant/46393489260839;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489293607;AN03585-11;11;1500.0;1500.0;5;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-11;gid://shopify/ProductVariant/46393489293607;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489326375;AN03585-12;12;1500.0;1500.0;6;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-12;gid://shopify/ProductVariant/46393489326375;0.0;5.0;True;True
gid://shopify/ProductVariant/46393489359143;AN03585-13;13;1500.0;1500.0;6;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-13;gid://shopify/ProductVariant/46393489359143;0.0;5.0;True;True
gid://shopify/ProductVariant/46393489391911;AN03585-14;14;1500.0;1500.0;6;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-14;gid://shopify/ProductVariant/46393489391911;0.0;5.0;True;True
gid://shopify/ProductVariant/46393489424679;AN03585-15;15;1500.0;1500.0;6;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-15;gid://shopify/ProductVariant/46393489424679;0.0;5.0;True;True
gid://shopify/ProductVariant/46393489457447;AN03585-16;16;1500.0;1500.0;6;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-16;gid://shopify/ProductVariant/46393489457447;0.0;5.0;True;True
gid://shopify/ProductVariant/46393489490215;AN03585-17;17;1500.0;1500.0;6;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-17;gid://shopify/ProductVariant/46393489490215;0.0;5.0;True;True
gid://shopify/ProductVariant/46393489522983;AN03585-18;18;1500.0;1500.0;5;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-18;gid://shopify/ProductVariant/46393489522983;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489555751;AN03585-19;19;1500.0;1500.0;5;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-19;gid://shopify/ProductVariant/46393489555751;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489588519;AN03585-20;20;1500.0;1500.0;5;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-20;gid://shopify/ProductVariant/46393489588519;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489621287;AN03585-21;21;1500.0;1500.0;5;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-21;gid://shopify/ProductVariant/46393489621287;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489654055;AN03585-22;22;1500.0;1500.0;5;gid://shopify/Product/8582661734695;Anel Mare | Prata com Ouro Amarelo 18K e Pérola;71;13;3;AN03585;AN03585-22;gid://shopify/ProductVariant/46393489654055;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489785127;AN03586-10;10;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-10;gid://shopify/ProductVariant/46393489785127;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489817895;AN03586-11;11;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-11;gid://shopify/ProductVariant/46393489817895;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489850663;AN03586-12;12;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-12;gid://shopify/ProductVariant/46393489850663;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489883431;AN03586-13;13;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-13;gid://shopify/ProductVariant/46393489883431;0.0;5.0;True;False
gid://shopify/ProductVariant/46393489916199;AN03586-14;14;2100.0;2100.0;6;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-14;gid://shopify/ProductVariant/46393489916199;0.0;5.0;True;True
gid://shopify/ProductVariant/46393489948967;AN03586-15;15;2100.0;2100.0;6;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-15;gid://shopify/ProductVariant/46393489948967;0.0;5.0;True;True
gid://shopify/ProductVariant/46393489981735;AN03586-16;16;2100.0;2100.0;6;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-16;gid://shopify/ProductVariant/46393489981735;0.0;5.0;True;True
gid://shopify/ProductVariant/46393490014503;AN03586-17;17;2100.0;2100.0;6;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-17;gid://shopify/ProductVariant/46393490014503;0.0;5.0;True;True
gid://shopify/ProductVariant/46393490047271;AN03586-18;18;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-18;gid://shopify/ProductVariant/46393490047271;0.0;5.0;True;False
gid://shopify/ProductVariant/46393490080039;AN03586-19;19;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-19;gid://shopify/ProductVariant/46393490080039;0.0;5.0;True;False
gid://shopify/ProductVariant/46393490112807;AN03586-20;20;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-20;gid://shopify/ProductVariant/46393490112807;0.0;5.0;True;False
gid://shopify/ProductVariant/46393490145575;AN03586-21;21;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-21;gid://shopify/ProductVariant/46393490145575;0.0;5.0;True;False
gid://shopify/ProductVariant/46393490178343;AN03586-22;22;2100.0;2100.0;5;gid://shopify/Product/8582661865767;Anel Mare | Prata com Ouro Amarelo 18K;69;13;3;AN03586;AN03586-22;gid://shopify/ProductVariant/46393490178343;0.0;5.0;True;False
gid://shopify/ProductVariant/46393490407719;AN01604-10;10;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-10;gid://shopify/ProductVariant/46393490407719;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490440487;AN01604-11;11;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-11;gid://shopify/ProductVariant/46393490440487;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490473255;AN01604-12;12;6500.0;3500.0;6;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-12;gid://shopify/ProductVariant/46393490473255;5.0;0.0;True;True
gid://shopify/ProductVariant/46393490506023;AN01604-13;13;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-13;gid://shopify/ProductVariant/46393490506023;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490538791;AN01604-14;14;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-14;gid://shopify/ProductVariant/46393490538791;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490571559;AN01604-15;15;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-15;gid://shopify/ProductVariant/46393490571559;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490604327;AN01604-16;16;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-16;gid://shopify/ProductVariant/46393490604327;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490637095;AN01604-17;17;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-17;gid://shopify/ProductVariant/46393490637095;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490669863;AN01604-18;18;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-18;gid://shopify/ProductVariant/46393490669863;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490702631;AN01604-19;19;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-19;gid://shopify/ProductVariant/46393490702631;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490735399;AN01604-20;20;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-20;gid://shopify/ProductVariant/46393490735399;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490768167;AN01604-21;21;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-21;gid://shopify/ProductVariant/46393490768167;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490800935;AN01604-22;22;6500.0;3500.0;5;gid://shopify/Product/8582661996839;Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;66;13;2;AN01604;AN01604-22;gid://shopify/ProductVariant/46393490800935;5.0;0.0;True;False
gid://shopify/ProductVariant/46393490997543;AN01605-10;10;6500.0;3500.0;5;gid://shopify/Product/8582662095143;Anel Namo 2012 | Ouro Branco 18K E Diamantes;65;13;2;AN01605;AN01605-10;gid://shopify/ProductVariant/46393490997543;5.0;0.0;True;False
gid://shopify/ProductVariant/46393491030311;AN01605-11;11;6500.0;3500.0;5;gid://shopify/Product/8582662095143;Anel Namo 2012 | Ouro Branco 18K E Diamantes;65;13;2;AN01605;AN01605-11;gid://shopify/ProductVariant/46393491030311;5.0;0.0;True;False
gid://shopify/ProductVariant/46393491063079;AN01605-12;12;6500.0;3500.0;5;gid://shopify/Product/8582662095143;Anel Namo 2012 | Ouro Branco 18K E Diamantes;65;13;2;AN01605;AN01605-12;gid://shopify/ProductVariant/46393491063079;5.0;0.0;True;False
